Row,Node ID,PM2.5,PM10,CO,NH3,NO2,Ozone,CO2,VOC,Smoke
1007,NODE002,26.33,41.12,0.9,1.35,16.26,24.66,466.35,3.58,1.57
1008,NODE002,26.61,41.47,0.89,1.35,16.37,24.69,466.5,3.62,1.56
1009,NODE002,26.75,41.49,0.9,1.35,16.49,24.74,466.96,3.61,1.58
1010,NODE002,26.9,41.42,0.91,1.35,16.49,24.85,467.8,3.59,1.62
1011,NODE002,26.84,41.5,0.91,1.35,16.57,24.87,466.97,3.6,1.6
1012,NODE002,26.72,41.78,0.92,1.35,16.74,24.87,467.9,3.62,1.62
1013,NODE002,26.88,41.81,0.92,1.36,16.69,24.94,467.42,3.64,1.61
1014,NODE002,26.87,41.78,0.91,1.35,16.75,24.93,467.13,3.63,1.64
1015,NODE002,27.01,41.78,0.92,1.36,16.89,24.99,466.53,3.61,1.65
1016,NODE002,27.04,42.05,0.92,1.36,17.05,25.08,466.08,3.59,1.68
1017,NODE002,27.29,42.14,0.91,1.36,17.0,25.12,466.22,3.64,1.68
1018,NODE002,27.3,42.18,0.91,1.35,17.14,25.16,466.76,3.68,1.67
1019,NODE002,27.17,42.05,0.91,1.36,17.12,25.2,467.54,3.69,1.68
1020,NODE002,27.42,41.99,0.9,1.36,17.27,25.26,467.68,3.69,1.69
1021,NODE002,27.64,41.86,0.91,1.36,17.22,25.25,467.97,3.69,1.69
1022,NODE002,27.75,42.13,0.92,1.36,17.17,25.23,467.48,3.69,1.67
1023,NODE002,27.8,42.17,0.91,1.36,17.24,25.29,467.64,3.67,1.7
1024,NODE002,27.78,42.37,0.91,1.36,17.36,25.26,467.93,3.69,1.73
1025,NODE002,27.83,42.23,0.91,1.37,17.45,25.3,467.82,3.66,1.72
1026,NODE002,27.85,42.52,0.92,1.37,17.45,25.29,467.63,3.64,1.74
1027,NODE002,27.94,42.41,0.93,1.37,17.49,25.34,467.69,3.62,1.75
1028,NODE002,28.14,42.72,0.92,1.38,17.48,25.31,466.82,3.63,1.76
1029,NODE002,28.04,42.58,0.92,1.38,17.49,25.38,467.17,3.63,1.78
1030,NODE002,27.93,42.56,0.92,1.39,17.43,25.45,467.73,3.61,1.75
1031,NODE002,28.13,42.71,0.92,1.38,17.56,25.45,468.07,3.62,1.74
1032,NODE002,28.12,42.61,0.92,1.38,17.7,25.43,467.96,3.63,1.72
1033,NODE002,28.22,42.87,0.92,1.38,17.81,25.45,468.51,3.65,1.74
1034,NODE002,28.31,43.19,0.92,1.38,17.74,25.46,468.14,3.66,1.74
1035,NODE002,28.31,43.47,0.93,1.38,17.68,25.5,468.31,3.67,1.73
1036,NODE002,28.49,43.5,0.93,1.38,17.69,25.48,468.61,3.68,1.73
1037,NODE002,28.58,43.5,0.93,1.38,17.64,25.54,468.6,3.68,1.76
1038,NODE002,28.44,43.8,0.93,1.38,17.67,25.61,468.14,3.69,1.74
1039,NODE002,28.59,43.65,0.93,1.38,17.71,25.61,468.73,3.7,1.76
1040,NODE002,28.5,43.81,0.92,1.38,17.66,25.58,469.11,3.67,1.74
1041,NODE002,28.56,43.94,0.92,1.39,17.64,25.54,468.72,3.69,1.74
1042,NODE002,28.67,44.21,0.92,1.39,17.6,25.51,468.69,3.67,1.71
1043,NODE002,28.5,44.38,0.91,1.38,17.53,25.52,468.36,3.71,1.7
1044,NODE002,28.56,44.61,0.92,1.39,17.53,25.52,467.56,3.69,1.71
1045,NODE002,28.7,44.56,0.92,1.39,17.62,25.51,467.14,3.7,1.71
1046,NODE002,28.57,44.38,0.92,1.38,17.65,25.54,467.23,3.71,1.7
1047,NODE002,28.55,44.44,0.92,1.38,17.66,25.52,467.87,3.73,1.7
1048,NODE002,28.65,44.57,0.93,1.38,17.55,25.56,467.06,3.75,1.72
1049,NODE002,28.69,44.5,0.93,1.39,17.52,25.63,466.37,3.78,1.71
1050,NODE002,28.65,44.59,0.93,1.39,17.42,25.61,466.98,3.81,1.7
1051,NODE002,28.33,44.08,0.93,1.38,17.28,25.49,466.73,3.74,1.68
1052,NODE002,28.22,43.84,0.92,1.37,17.19,25.32,465.21,3.74,1.64
1053,NODE002,27.83,43.35,0.91,1.35,17.13,25.15,465.15,3.71,1.62
1054,NODE002,27.73,43.17,0.89,1.35,17.07,24.98,464.22,3.69,1.62
1055,NODE002,27.54,42.51,0.89,1.35,16.98,24.87,463.56,3.67,1.63
1056,NODE002,27.11,42.01,0.88,1.34,16.83,24.74,462.21,3.63,1.63
1057,NODE002,26.93,41.56,0.88,1.34,16.8,24.66,462.46,3.58,1.59
1058,NODE002,26.79,41.02,0.87,1.33,16.75,24.54,461.97,3.55,1.57
1059,NODE002,26.4,40.53,0.87,1.33,16.72,24.48,461.66,3.54,1.56
1060,NODE002,26.2,40.11,0.86,1.32,16.51,24.37,461.32,3.52,1.55
1061,NODE002,25.95,39.81,0.86,1.32,16.39,24.22,461.42,3.47,1.56
1062,NODE002,25.71,39.4,0.86,1.31,16.28,24.19,461.26,3.48,1.56
1063,NODE002,25.4,39.08,0.85,1.31,16.12,24.04,459.73,3.49,1.53
1064,NODE002,25.18,38.94,0.84,1.3,16.1,23.95,459.96,3.46,1.52
1065,NODE002,24.88,38.49,0.83,1.3,15.93,23.85,459.13,3.43,1.49
1066,NODE002,24.58,38.42,0.82,1.3,15.9,23.8,458.73,3.45,1.5
1067,NODE002,24.35,38.15,0.81,1.29,15.88,23.72,458.99,3.46,1.46
1068,NODE002,24.11,37.97,0.8,1.29,15.78,23.59,459.27,3.45,1.46
1069,NODE002,23.92,37.71,0.8,1.28,15.78,23.49,458.49,3.41,1.46
1070,NODE002,23.63,37.35,0.81,1.28,15.61,23.38,457.58,3.43,1.44
1071,NODE002,23.59,37.1,0.8,1.28,15.45,23.28,457.39,3.4,1.41
1072,NODE002,23.62,36.72,0.79,1.28,15.37,23.18,456.36,3.39,1.4
1073,NODE002,23.46,36.61,0.78,1.28,15.23,23.07,456.52,3.35,1.41
1074,NODE002,23.53,36.65,0.78,1.28,15.17,23.02,456.09,3.31,1.39
1075,NODE002,23.6,36.31,0.78,1.28,15.02,22.95,454.72,3.27,1.39
1076,NODE002,23.44,36.39,0.77,1.28,15.08,22.97,453.89,3.3,1.4
1077,NODE002,23.31,36.11,0.78,1.27,14.97,22.91,453.43,3.25,1.42
1078,NODE002,23.25,35.74,0.77,1.27,15.05,22.91,452.31,3.2,1.4
1079,NODE002,23.23,35.77,0.76,1.26,15.03,22.82,452.0,3.19,1.41
1080,NODE002,23.01,35.5,0.75,1.26,15.02,22.82,451.83,3.19,1.41
1081,NODE002,22.99,35.62,0.75,1.26,14.9,22.72,451.16,3.16,1.39
1082,NODE002,22.84,35.6,0.74,1.26,14.82,22.73,450.75,3.16,1.37
1083,NODE002,22.93,35.39,0.75,1.26,14.84,22.76,450.97,3.15,1.38
1084,NODE002,23.02,35.21,0.74,1.26,14.78,22.68,449.74,3.18,1.34
1085,NODE002,22.88,35.31,0.74,1.25,14.67,22.65,449.7,3.16,1.31
1086,NODE002,22.67,35.26,0.74,1.25,14.56,22.67,450.45,3.12,1.28
1087,NODE002,22.69,35.27,0.73,1.25,14.45,22.67,450.38,3.15,1.28
1088,NODE002,22.78,34.99,0.73,1.25,14.49,22.64,450.65,3.13,1.27
1089,NODE002,22.76,35.06,0.72,1.25,14.36,22.61,451.1,3.09,1.25
1090,NODE002,22.84,34.95,0.72,1.25,14.35,22.56,451.16,3.12,1.22
1091,NODE002,22.66,35.07,0.73,1.25,14.23,22.58,450.52,3.12,1.2
1092,NODE002,22.37,34.92,0.73,1.24,14.19,22.6,450.37,3.08,1.21
1093,NODE002,22.49,34.95,0.74,1.25,14.15,22.63,449.26,3.05,1.22
1094,NODE002,22.24,34.66,0.74,1.24,14.24,22.65,449.88,3.04,1.24
1095,NODE002,22.21,34.72,0.73,1.24,14.35,22.67,449.05,3.02,1.26
1096,NODE002,22.31,34.75,0.74,1.24,14.36,22.66,449.36,3.0,1.28
1097,NODE002,22.29,34.61,0.74,1.24,14.43,22.67,448.71,2.99,1.26
1098,NODE002,25.82,39.56,0.88,1.24,15.73,22.63,449.01,3.23,1.89
1099,NODE002,25.62,39.15,0.87,1.24,15.57,22.63,449.53,3.2,1.85
1100,NODE002,25.48,38.99,0.87,1.24,15.55,22.64,448.78,3.18,1.8
1101,NODE002,25.26,38.86,0.86,1.23,15.57,22.61,448.61,3.17,1.74
1102,NODE002,24.9,38.63,0.86,1.23,15.54,22.54,448.3,3.18,1.7
1103,NODE002,24.88,38.35,0.85,1.24,15.58,22.49,448.06,3.17,1.7
1104,NODE002,24.91,37.89,0.85,1.23,15.61,22.43,448.41,3.13,1.68
1105,NODE002,24.59,37.87,0.84,1.24,15.57,22.47,448.37,3.16,1.65
1106,NODE002,24.53,37.81,0.83,1.24,15.41,22.5,447.65,3.17,1.62
1107,NODE002,24.37,37.53,0.82,1.23,15.42,22.51,447.42,3.15,1.59
1108,NODE002,24.21,37.46,0.83,1.24,15.35,22.48,447.51,3.15,1.6
1109,NODE002,23.9,37.09,0.82,1.24,15.27,22.44,448.38,3.17,1.58
1110,NODE002,23.93,37.0,0.81,1.24,15.16,22.42,447.82,3.12,1.55
1111,NODE002,23.75,36.45,0.8,1.23,14.84,22.27,447.41,3.09,1.52
1112,NODE002,23.42,36.06,0.79,1.22,14.65,22.11,447.08,3.03,1.48
1113,NODE002,22.88,35.79,0.78,1.21,14.57,22.01,447.0,3.01,1.45
1114,NODE002,22.35,35.21,0.77,1.2,14.4,21.91,446.21,3.0,1.43
1115,NODE002,21.94,34.9,0.76,1.19,14.15,21.72,445.31,2.96,1.42
1116,NODE002,21.83,34.21,0.74,1.18,13.89,21.58,443.89,2.97,1.37
1117,NODE002,21.46,33.86,0.73,1.18,13.62,21.43,443.65,2.94,1.33
1118,NODE002,21.04,33.41,0.73,1.17,13.47,21.24,442.95,2.95,1.3
1119,NODE002,20.72,33.02,0.71,1.17,13.34,21.16,441.66,2.94,1.27
1120,NODE002,20.5,32.58,0.7,1.16,13.32,20.97,441.36,2.89,1.26
1121,NODE002,20.24,32.36,0.7,1.15,13.17,20.8,440.66,2.86,1.22
1122,NODE002,20.02,31.9,0.7,1.14,13.09,20.72,439.96,2.83,1.23
1123,NODE002,19.9,31.32,0.7,1.14,13.07,20.64,439.68,2.8,1.2
1124,NODE002,19.63,31.09,0.7,1.13,12.94,20.5,439.95,2.74,1.18
1125,NODE002,19.48,30.71,0.69,1.13,12.74,20.39,440.15,2.74,1.19
1126,NODE002,19.4,30.64,0.68,1.13,12.57,20.33,440.51,2.69,1.18
1127,NODE002,19.17,30.27,0.67,1.12,12.38,20.19,440.67,2.67,1.19
1128,NODE002,18.91,29.98,0.66,1.11,12.32,20.06,440.45,2.64,1.18
1129,NODE002,18.68,29.9,0.66,1.11,12.33,19.99,439.09,2.61,1.14
1130,NODE002,18.53,29.88,0.66,1.1,12.33,19.9,438.8,2.59,1.1
1131,NODE002,18.46,29.39,0.65,1.1,12.33,19.77,438.91,2.59,1.1
1132,NODE002,18.16,28.96,0.64,1.09,12.19,19.69,437.74,2.56,1.1
1133,NODE002,17.83,28.59,0.63,1.09,12.0,19.65,438.02,2.57,1.12
1134,NODE002,17.7,28.17,0.63,1.09,12.03,19.59,437.83,2.55,1.11
1135,NODE002,17.59,28.01,0.62,1.08,11.85,19.5,436.62,2.5,1.11
1136,NODE002,17.64,27.73,0.62,1.08,11.79,19.48,435.24,2.49,1.12
1137,NODE002,17.58,27.37,0.61,1.08,11.77,19.41,434.86,2.5,1.12
1138,NODE002,17.54,27.24,0.6,1.07,11.63,19.37,434.75,2.46,1.13
1139,NODE002,17.51,27.15,0.61,1.07,11.6,19.33,435.08,2.49,1.13
1140,NODE002,17.58,27.05,0.6,1.06,11.53,19.26,435.03,2.48,1.14
1141,NODE002,17.27,26.91,0.6,1.06,11.36,19.21,433.87,2.5,1.13
1142,NODE002,16.98,26.76,0.59,1.06,11.25,19.17,434.43,2.52,1.13
1143,NODE002,17.06,26.84,0.59,1.06,11.11,19.14,434.2,2.47,1.13
1144,NODE002,16.86,26.78,0.58,1.07,10.98,19.06,432.91,2.45,1.09
1145,NODE002,16.64,26.44,0.57,1.07,11.05,18.99,432.66,2.45,1.08
1146,NODE002,16.37,26.33,0.56,1.06,10.93,18.96,432.64,2.44,1.06
1147,NODE002,16.34,26.32,0.56,1.06,10.9,18.89,431.93,2.39,1.03
1148,NODE002,16.45,26.3,0.56,1.06,10.85,18.9,431.92,2.38,1.03
1149,NODE002,16.41,26.11,0.55,1.06,10.83,18.83,431.32,2.34,1.01
1150,NODE002,16.27,26.26,0.54,1.06,10.79,18.75,431.02,2.36,1.03
1151,NODE002,16.31,26.21,0.54,1.06,10.79,18.67,430.27,2.37,1.02
1152,NODE002,16.35,26.15,0.53,1.06,10.78,18.66,430.06,2.33,1.01
1153,NODE002,16.26,26.14,0.54,1.06,10.75,18.68,429.18,2.36,1.03
1154,NODE002,16.2,25.88,0.53,1.06,10.7,18.65,429.77,2.34,0.99
1155,NODE002,16.06,25.6,0.52,1.05,10.68,18.67,429.1,2.32,1.0
1156,NODE002,15.91,25.39,0.52,1.05,10.7,18.64,429.48,2.29,0.97
1157,NODE002,15.9,25.37,0.53,1.05,10.69,18.67,428.49,2.27,0.96
1158,NODE002,15.86,25.25,0.52,1.05,10.57,18.65,429.08,2.3,0.93
1159,NODE002,15.69,25.19,0.53,1.05,10.62,18.63,428.16,2.27,0.96
1160,NODE002,15.7,25.04,0.54,1.05,10.56,18.64,427.11,2.24,0.93
1161,NODE002,15.73,24.83,0.53,1.05,10.46,18.66,427.72,2.2,0.9
1162,NODE002,15.54,24.85,0.53,1.04,10.45,18.61,427.16,2.21,0.88
1163,NODE002,15.35,24.7,0.53,1.04,10.39,18.56,426.38,2.19,0.85
1164,NODE002,15.29,24.68,0.54,1.03,10.27,18.54,426.96,2.16,0.83
1165,NODE002,15.09,24.85,0.54,1.04,10.36,18.53,426.1,2.15,0.84
1166,NODE002,14.94,24.99,0.54,1.03,10.31,18.46,426.84,2.14,0.86
1167,NODE002,15.01,24.99,0.54,1.03,10.29,18.43,426.88,2.16,0.84
1168,NODE002,14.87,24.76,0.53,1.03,10.22,18.38,426.62,2.15,0.82
1169,NODE002,15.0,24.72,0.52,1.03,10.12,18.32,427.24,2.14,0.79
1170,NODE002,14.9,24.47,0.53,1.02,10.02,18.32,426.49,2.11,0.81
1171,NODE002,14.8,24.25,0.54,1.02,10.01,18.29,427.22,2.11,0.82
1172,NODE002,14.76,24.42,0.53,1.03,10.07,18.25,426.72,2.08,0.81
1173,NODE002,14.78,24.3,0.54,1.02,9.99,18.24,425.96,2.1,0.8
1174,NODE002,14.81,24.23,0.55,1.02,10.1,18.19,426.52,2.07,0.8
1175,NODE002,14.87,24.03,0.54,1.02,10.03,18.18,426.69,2.11,0.83
1176,NODE002,14.97,24.1,0.55,1.03,10.0,18.12,426.08,2.13,0.82
1177,NODE002,14.93,24.14,0.55,1.03,10.06,18.17,426.32,2.16,0.8
1178,NODE002,15.03,24.07,0.54,1.03,10.12,18.14,426.63,2.12,0.79
1179,NODE002,15.05,23.96,0.53,1.03,10.22,18.09,425.84,2.11,0.8
1180,NODE002,14.92,23.97,0.54,1.03,10.15,18.12,425.53,2.14,0.78
1181,NODE002,15.0,23.95,0.55,1.03,10.15,18.1,425.89,2.11,0.78
1182,NODE002,15.0,23.96,0.54,1.03,10.13,18.06,426.7,2.11,0.8
1183,NODE002,14.91,23.79,0.55,1.02,10.25,18.06,426.47,2.09,0.82
1184,NODE002,14.78,23.76,0.55,1.03,10.29,18.02,426.4,2.1,0.8
1185,NODE002,14.83,23.73,0.56,1.03,10.36,18.08,427.25,2.13,0.82
1186,NODE002,14.8,23.93,0.57,1.03,10.38,18.06,426.88,2.15,0.8
1187,NODE002,14.82,24.15,0.57,1.03,10.43,18.06,427.26,2.15,0.82
1188,NODE002,14.99,24.03,0.57,1.03,10.3,18.11,428.07,2.14,0.82
1189,NODE002,14.81,24.05,0.58,1.03,10.32,18.14,427.65,2.16,0.83
1190,NODE002,14.88,23.79,0.58,1.02,10.29,18.17,427.68,2.14,0.8
1191,NODE002,14.97,23.62,0.58,1.02,10.34,18.21,427.13,2.15,0.83
1192,NODE002,14.9,23.48,0.58,1.01,10.25,18.16,426.65,2.16,0.85
1193,NODE002,14.83,23.55,0.58,1.01,10.29,18.19,426.36,2.17,0.88
1194,NODE002,14.77,23.36,0.58,1.01,10.32,18.22,426.33,2.17,0.88
1195,NODE002,14.88,23.35,0.57,1.01,10.3,18.18,425.75,2.14,0.84
1196,NODE002,14.73,23.61,0.56,1.01,10.34,18.16,425.18,2.17,0.84
1197,NODE002,14.55,23.41,0.55,1.01,10.44,18.19,424.43,2.13,0.82
1198,NODE002,14.59,23.65,0.55,1.01,10.39,18.17,424.13,2.11,0.81
1199,NODE002,14.67,23.69,0.55,1.01,10.36,18.14,425.11,2.15,0.82
1200,NODE002,14.51,23.91,0.55,1.01,10.31,18.15,425.52,2.18,0.82
1201,NODE002,15.14,24.78,0.56,1.02,10.55,18.48,427.86,2.22,0.87
1202,NODE002,15.6,25.63,0.58,1.04,10.93,18.72,428.87,2.27,0.92
1203,NODE002,16.3,26.63,0.59,1.05,11.22,18.97,430.21,2.3,0.95
1204,NODE002,16.71,27.51,0.61,1.07,11.39,19.19,430.88,2.4,1.0
1205,NODE002,17.14,28.41,0.62,1.07,11.71,19.44,431.94,2.45,1.02
1206,NODE002,17.41,28.97,0.62,1.09,11.85,19.68,433.69,2.51,1.07
1207,NODE002,17.88,29.43,0.63,1.1,12.21,19.97,435.25,2.59,1.12
1208,NODE002,18.44,29.83,0.65,1.11,12.45,20.18,437.6,2.61,1.14
1209,NODE002,18.96,30.43,0.66,1.12,12.7,20.44,438.76,2.66,1.14
1210,NODE002,19.3,30.9,0.68,1.13,13.0,20.64,440.26,2.73,1.17
1211,NODE002,19.51,31.69,0.69,1.14,13.13,20.88,441.78,2.77,1.21
1212,NODE002,20.04,32.21,0.7,1.16,13.25,21.14,443.19,2.78,1.22
1213,NODE002,20.19,32.91,0.7,1.17,13.39,21.32,444.57,2.79,1.23
1214,NODE002,20.4,33.22,0.71,1.18,13.49,21.52,445.97,2.8,1.27
1215,NODE002,20.81,33.88,0.72,1.18,13.64,21.67,446.62,2.85,1.32
1216,NODE002,20.92,34.21,0.74,1.19,13.72,21.8,448.16,2.92,1.33
1217,NODE002,21.15,34.41,0.75,1.19,13.81,21.95,448.35,2.94,1.32
1218,NODE002,21.31,34.73,0.75,1.2,13.88,22.1,448.68,3.01,1.36
1219,NODE002,21.51,34.92,0.76,1.2,14.13,22.26,449.32,3.01,1.41
1220,NODE002,21.77,35.37,0.76,1.21,14.38,22.44,450.52,3.08,1.45
1221,NODE002,21.99,35.71,0.76,1.21,14.58,22.58,451.97,3.13,1.48
1222,NODE002,22.3,36.16,0.76,1.22,14.62,22.68,453.3,3.17,1.51
1223,NODE002,22.49,36.39,0.76,1.23,14.7,22.75,454.4,3.23,1.52
1224,NODE002,22.79,36.84,0.76,1.23,14.72,22.88,454.96,3.24,1.52
1225,NODE002,23.01,37.3,0.76,1.24,14.93,23.03,456.36,3.3,1.56
1226,NODE002,23.15,37.4,0.76,1.25,15.11,23.16,456.87,3.29,1.6
1227,NODE002,23.22,37.55,0.77,1.25,15.22,23.25,457.46,3.34,1.63
1228,NODE002,23.45,37.86,0.77,1.26,15.41,23.39,458.42,3.34,1.63
1229,NODE002,23.55,38.03,0.77,1.26,15.61,23.45,459.31,3.37,1.62
1230,NODE002,23.69,38.22,0.77,1.27,15.61,23.57,460.68,3.36,1.64
1231,NODE002,23.99,38.67,0.78,1.27,15.64,23.62,461.11,3.39,1.67
1232,NODE002,23.99,39.02,0.79,1.27,15.81,23.68,462.36,3.44,1.68
1233,NODE002,24.21,39.42,0.8,1.28,15.95,23.83,463.52,3.46,1.68
1234,NODE002,24.58,39.48,0.8,1.28,15.99,23.86,463.87,3.47,1.71
1235,NODE002,24.84,39.7,0.81,1.29,16.07,24.0,464.5,3.52,1.71
1236,NODE002,25.13,39.68,0.81,1.29,16.13,24.07,463.73,3.56,1.75
1237,NODE002,25.32,39.69,0.82,1.29,16.15,24.1,463.22,3.55,1.73
1238,NODE002,25.28,40.01,0.82,1.3,16.11,24.19,463.09,3.54,1.72
1239,NODE002,25.25,40.22,0.83,1.3,16.13,24.28,464.14,3.54,1.71
1240,NODE002,25.54,40.24,0.83,1.31,16.27,24.35,464.41,3.55,1.7
1241,NODE002,25.72,40.56,0.84,1.31,16.44,24.36,464.9,3.55,1.71
1242,NODE002,25.9,40.65,0.84,1.32,16.47,24.39,465.12,3.59,1.73
1243,NODE002,25.94,40.8,0.85,1.32,16.52,24.5,464.91,3.59,1.73
1244,NODE002,26.13,41.16,0.85,1.33,16.61,24.58,465.17,3.61,1.74
1245,NODE002,26.24,41.3,0.85,1.33,16.7,24.63,466.13,3.59,1.76
1246,NODE002,26.34,41.33,0.86,1.33,16.66,24.64,466.2,3.58,1.73
1247,NODE002,26.3,41.68,0.86,1.33,16.71,24.75,465.77,3.55,1.75
1248,NODE002,26.26,41.89,0.87,1.34,16.74,24.8,464.96,3.53,1.73
1249,NODE002,26.35,42.2,0.87,1.35,16.68,24.87,464.97,3.5,1.71
1250,NODE002,26.33,42.48,0.88,1.35,16.68,24.96,464.81,3.54,1.7
1251,NODE002,26.28,42.47,0.87,1.35,16.77,24.98,465.08,3.58,1.68
1252,NODE002,26.29,42.71,0.89,1.36,16.91,25.06,464.81,3.58,1.66
1253,NODE002,26.35,42.66,0.88,1.36,16.84,25.08,465.45,3.59,1.69
1254,NODE002,26.61,42.55,0.89,1.36,16.81,25.13,465.2,3.59,1.71
1255,NODE002,26.63,42.44,0.89,1.36,16.8,25.2,464.76,3.63,1.71
1256,NODE002,26.64,42.38,0.9,1.36,16.93,25.17,464.99,3.6,1.7
1257,NODE002,26.7,42.32,0.91,1.36,16.95,25.15,465.02,3.62,1.72
1258,NODE002,26.58,42.32,0.91,1.36,16.93,25.21,465.27,3.64,1.74
1259,NODE002,26.48,42.18,0.92,1.36,16.95,25.23,464.76,3.68,1.71
1260,NODE002,26.5,42.34,0.93,1.37,16.91,25.2,465.8,3.7,1.71
1261,NODE002,26.47,42.68,0.92,1.37,16.85,25.28,465.92,3.71,1.7
1262,NODE002,26.44,42.84,0.93,1.37,16.94,25.3,466.99,3.71,1.68
1263,NODE002,26.69,42.81,0.92,1.37,17.07,25.36,467.95,3.69,1.71
1264,NODE002,26.77,43.02,0.92,1.38,17.07,25.33,467.88,3.7,1.7
1265,NODE002,26.76,43.05,0.92,1.37,16.99,25.4,467.05,3.7,1.69
1266,NODE002,26.83,43.3,0.92,1.38,17.11,25.37,466.46,3.72,1.7
1267,NODE002,27.07,43.39,0.93,1.38,17.08,25.4,466.95,3.76,1.73
1268,NODE002,27.02,43.37,0.93,1.38,17.11,25.41,467.79,3.74,1.74
1269,NODE002,27.22,43.4,0.93,1.38,17.08,25.44,468.15,3.75,1.74
1270,NODE002,27.36,43.47,0.94,1.39,17.15,25.49,467.7,3.79,1.76
1271,NODE002,27.47,43.33,0.93,1.39,17.08,25.49,468.69,3.8,1.77
1272,NODE002,27.32,43.38,0.94,1.39,17.1,25.57,468.98,3.83,1.79
1273,NODE002,27.25,43.49,0.94,1.39,17.2,25.59,469.49,3.84,1.8
1274,NODE002,27.34,43.71,0.95,1.39,17.13,25.66,468.73,3.82,1.81
1275,NODE002,27.57,43.61,0.95,1.39,17.07,25.72,468.42,3.8,1.82
1276,NODE002,27.77,43.55,0.95,1.4,17.12,25.72,467.76,3.81,1.84
1277,NODE002,27.71,43.74,0.95,1.39,17.23,25.77,468.76,3.83,1.85
1278,NODE002,27.68,43.62,0.94,1.39,17.19,25.81,468.66,3.83,1.82
1279,NODE002,27.82,43.6,0.94,1.39,17.27,25.86,468.94,3.86,1.84
1280,NODE002,27.88,43.7,0.94,1.39,17.31,25.85,469.48,3.87,1.83
1281,NODE002,28.0,43.58,0.94,1.39,17.26,25.81,470.24,3.84,1.85
1282,NODE002,27.91,43.81,0.95,1.39,17.19,25.83,470.2,3.87,1.82
1283,NODE002,27.76,43.81,0.94,1.39,17.18,25.79,469.32,3.89,1.8
1284,NODE002,27.97,43.63,0.94,1.39,17.29,25.82,469.18,3.9,1.79
1285,NODE002,28.03,43.85,0.93,1.4,17.33,25.83,470.17,3.9,1.81
1286,NODE002,27.99,43.93,0.94,1.4,17.27,25.79,470.36,3.93,1.82
1287,NODE002,28.08,43.83,0.93,1.4,17.33,25.83,469.8,3.93,1.82
1288,NODE002,27.94,43.77,0.92,1.4,17.45,25.84,470.72,3.91,1.83
1289,NODE002,27.76,43.95,0.92,1.39,17.55,25.8,470.65,3.89,1.84
1290,NODE002,27.92,44.01,0.92,1.4,17.64,25.81,470.47,3.9,1.84
1291,NODE002,27.65,43.73,0.91,1.39,17.58,25.67,469.09,3.86,1.81
1292,NODE002,27.17,43.22,0.91,1.38,17.46,25.54,467.69,3.86,1.77
1293,NODE002,27.05,42.96,0.9,1.38,17.22,25.39,467.32,3.82,1.77
1294,NODE002,26.75,42.77,0.89,1.37,17.05,25.24,465.57,3.76,1.78
1295,NODE002,26.41,42.54,0.89,1.36,17.01,25.08,464.41,3.76,1.74
1296,NODE002,26.31,41.93,0.89,1.36,16.88,24.9,463.59,3.69,1.7
1297,NODE002,26.09,41.68,0.88,1.36,16.77,24.8,463.28,3.7,1.65
1298,NODE002,26.06,41.38,0.87,1.35,16.78,24.74,463.5,3.64,1.64
1299,NODE002,25.83,40.98,0.87,1.34,16.77,24.69,461.87,3.6,1.61
1300,NODE002,25.65,40.62,0.87,1.33,16.74,24.56,460.82,3.61,1.61
1301,NODE002,25.55,40.17,0.86,1.33,16.58,24.5,460.81,3.55,1.61
1302,NODE002,25.2,39.96,0.87,1.33,16.56,24.37,459.68,3.54,1.6
1303,NODE002,25.17,39.91,0.86,1.32,16.4,24.24,459.3,3.48,1.57
1304,NODE002,25.15,39.75,0.85,1.32,16.4,24.13,458.2,3.45,1.55
1305,NODE002,25.11,39.45,0.85,1.31,16.32,24.08,457.26,3.47,1.51
1306,NODE002,24.92,39.39,0.84,1.3,16.28,23.95,457.64,3.44,1.53
1307,NODE002,24.84,39.32,0.83,1.3,16.25,23.88,456.67,3.45,1.49
1308,NODE002,24.72,39.28,0.83,1.29,16.23,23.81,456.28,3.43,1.47
1309,NODE002,24.52,39.27,0.83,1.29,16.13,23.79,456.63,3.44,1.45
1310,NODE002,24.37,39.14,0.82,1.29,15.95,23.75,455.69,3.46,1.45
1311,NODE002,24.12,39.1,0.81,1.28,15.76,23.73,455.15,3.44,1.45
1312,NODE002,24.17,38.65,0.81,1.28,15.64,23.71,454.69,3.4,1.43
1313,NODE002,24.19,38.23,0.82,1.28,15.59,23.7,454.55,3.38,1.43
1314,NODE002,23.87,37.86,0.82,1.28,15.64,23.69,454.33,3.33,1.43
1315,NODE002,23.74,37.6,0.81,1.28,15.68,23.63,454.17,3.28,1.39
1316,NODE002,23.64,37.22,0.82,1.28,15.5,23.51,454.15,3.24,1.41
1317,NODE002,23.38,37.07,0.82,1.28,15.46,23.41,453.46,3.24,1.4
1318,NODE002,23.14,36.82,0.81,1.27,15.47,23.33,452.16,3.26,1.41
1319,NODE002,22.9,36.46,0.81,1.26,15.34,23.32,452.35,3.27,1.39
1320,NODE002,22.87,36.37,0.8,1.26,15.34,23.23,451.64,3.3,1.36
1321,NODE002,22.66,36.14,0.8,1.26,15.19,23.15,452.07,3.31,1.36
1322,NODE002,22.74,36.04,0.8,1.26,15.09,23.14,452.25,3.28,1.38
1323,NODE002,22.61,35.85,0.79,1.26,14.96,23.12,451.65,3.25,1.37
