Row,Node ID,PM2.5,PM10,CO,NH3,NO2,Ozone,CO2,VOC,Smoke
1120,NODE004,59.88,94.01,3.51,1.81,53.07,32.51,573.8,8.4,4.96
1121,NODE004,58.93,92.47,3.47,1.81,52.48,32.44,572.21,8.41,4.97
1122,NODE004,58.29,91.21,3.43,1.8,51.88,32.29,568.97,8.26,4.84
1123,NODE004,57.77,90.55,3.39,1.79,51.03,32.13,566.1,8.25,4.8
1124,NODE004,56.93,89.3,3.35,1.79,50.17,32.03,562.93,8.21,4.79
1125,NODE004,56.6,88.3,3.29,1.77,49.81,31.9,561.06,8.14,4.72
1126,NODE004,55.92,87.96,3.24,1.76,49.4,31.86,559.22,8.14,4.64
1127,NODE004,55.16,87.42,3.2,1.76,48.98,31.75,556.73,8.11,4.59
1128,NODE004,54.7,86.66,3.14,1.76,48.38,31.64,555.03,7.97,4.45
1129,NODE004,54.07,85.45,3.09,1.75,47.82,31.6,554.16,7.88,4.34
1130,NODE004,53.39,84.56,3.04,1.75,47.31,31.49,552.43,7.83,4.22
1131,NODE004,53.28,83.49,3.01,1.75,46.86,31.41,549.25,7.73,4.25
1132,NODE004,52.98,82.97,2.95,1.75,46.47,31.36,547.74,7.6,4.27
1133,NODE004,52.52,81.86,2.92,1.74,45.88,31.23,546.96,7.53,4.26
1134,NODE004,52.12,81.43,2.91,1.74,45.37,31.12,546.77,7.57,4.28
1135,NODE004,51.76,81.03,2.85,1.73,45.12,31.0,545.22,7.55,4.3
1136,NODE004,51.62,80.76,2.81,1.72,44.67,30.98,543.62,7.58,4.27
1137,NODE004,51.42,80.31,2.78,1.72,44.2,30.87,543.48,7.58,4.28
1138,NODE004,50.78,79.41,2.76,1.71,43.81,30.84,542.12,7.58,4.25
1139,NODE004,50.45,78.76,2.72,1.7,43.33,30.72,540.24,7.55,4.21
1140,NODE004,50.45,78.7,2.72,1.69,42.89,30.68,537.99,7.57,4.09
1141,NODE004,50.41,78.14,2.72,1.68,42.33,30.61,537.53,7.55,4.14
1142,NODE004,50.07,77.88,2.68,1.69,41.75,30.51,535.2,7.57,4.06
1143,NODE004,49.57,77.43,2.67,1.69,41.6,30.52,533.59,7.52,3.98
1144,NODE004,49.6,77.31,2.66,1.68,41.17,30.38,533.14,7.56,3.92
1145,NODE004,49.01,76.91,2.61,1.67,41.16,30.32,533.61,7.43,3.88
1146,NODE004,48.79,76.9,2.62,1.66,41.14,30.25,532.14,7.32,3.89
1147,NODE004,48.36,76.1,2.58,1.66,40.82,30.28,530.57,7.33,3.94
1148,NODE004,47.83,75.35,2.59,1.65,40.58,30.26,530.72,7.37,3.89
1149,NODE004,47.55,74.68,2.56,1.65,40.43,30.26,529.13,7.25,3.92
1150,NODE004,47.36,74.41,2.53,1.64,40.02,30.15,529.78,7.16,3.95
1151,NODE004,46.87,74.19,2.54,1.64,39.98,30.17,527.62,7.07,3.95
1152,NODE004,46.44,73.91,2.55,1.63,39.74,30.12,526.41,7.09,3.92
1153,NODE004,46.32,73.8,2.56,1.63,39.34,30.0,525.02,7.02,3.81
1154,NODE004,46.07,73.33,2.52,1.63,39.32,29.96,523.01,7.08,3.81
1155,NODE004,45.98,73.17,2.51,1.64,39.35,29.95,523.63,7.05,3.75
1156,NODE004,45.68,73.35,2.49,1.63,38.95,29.93,524.37,6.95,3.7
1157,NODE004,45.64,72.63,2.5,1.62,38.87,29.82,525.04,7.0,3.71
1158,NODE004,45.24,72.22,2.48,1.63,38.77,29.73,525.79,6.98,3.66
1159,NODE004,45.2,71.98,2.47,1.62,38.4,29.76,525.69,7.03,3.67
1160,NODE004,44.9,71.68,2.46,1.62,38.48,29.73,525.84,7.07,3.61
1161,NODE004,44.79,71.99,2.48,1.62,38.32,29.69,524.19,7.09,3.66
1162,NODE004,44.62,71.45,2.49,1.61,38.29,29.59,523.82,7.09,3.63
1163,NODE004,44.65,71.1,2.45,1.61,38.27,29.57,522.89,7.01,3.63
1164,NODE004,44.33,71.16,2.42,1.61,38.1,29.62,521.35,6.97,3.57
1165,NODE004,43.99,70.82,2.44,1.62,37.74,29.66,521.2,6.89,3.58
1166,NODE004,43.66,70.43,2.45,1.61,37.72,29.63,521.63,6.8,3.59
1167,NODE004,43.5,70.47,2.42,1.61,37.78,29.62,521.32,6.73,3.6
1168,NODE004,43.43,70.24,2.44,1.61,37.67,29.54,520.58,6.66,3.66
1169,NODE004,43.47,70.14,2.43,1.6,37.66,29.53,520.1,6.73,3.66
1170,NODE004,43.56,69.75,2.42,1.61,37.81,29.57,520.46,6.7,3.69
1171,NODE004,43.35,69.51,2.4,1.61,37.57,29.61,518.74,6.62,3.74
1172,NODE004,43.23,69.22,2.42,1.62,37.66,29.64,517.82,6.56,3.72
1173,NODE004,43.02,68.9,2.43,1.63,37.71,29.68,518.41,6.48,3.74
1174,NODE004,42.94,68.43,2.44,1.63,37.35,29.67,518.02,6.52,3.66
1175,NODE004,43.18,67.93,2.45,1.62,37.01,29.59,518.94,6.56,3.57
1176,NODE004,42.96,67.73,2.44,1.63,36.77,29.49,518.43,6.58,3.49
1177,NODE004,42.97,67.64,2.42,1.63,36.46,29.44,517.42,6.61,3.55
1178,NODE004,43.09,67.43,2.41,1.63,36.41,29.36,516.14,6.66,3.48
1179,NODE004,43.21,67.01,2.39,1.62,36.43,29.41,516.33,6.58,3.42
1180,NODE004,43.2,66.88,2.4,1.62,36.46,29.39,515.26,6.64,3.37
1181,NODE004,43.45,67.22,2.38,1.62,36.13,29.33,513.95,6.72,3.33
1182,NODE004,43.59,67.22,2.37,1.63,36.16,29.34,514.35,6.74,3.34
1183,NODE004,43.84,66.84,2.37,1.61,35.93,29.36,515.25,6.67,3.34
1184,NODE004,43.84,66.59,2.36,1.62,36.15,29.42,515.08,6.73,3.41
1185,NODE004,43.65,67.04,2.35,1.61,36.07,29.35,513.84,6.65,3.45
1186,NODE004,43.3,67.05,2.37,1.62,35.84,29.36,514.72,6.67,3.46
1187,NODE004,43.19,67.16,2.37,1.61,35.89,29.31,514.83,6.72,3.4
1188,NODE004,43.23,66.84,2.38,1.61,35.86,29.33,515.7,6.79,3.46
1189,NODE004,43.35,66.88,2.4,1.61,35.53,29.26,515.06,6.8,3.48
1190,NODE004,43.01,67.31,2.38,1.6,35.41,29.27,516.06,6.82,3.51
1191,NODE004,42.91,67.18,2.35,1.6,35.51,29.19,516.44,6.88,3.54
1192,NODE004,42.88,66.73,2.36,1.6,35.66,29.15,516.75,6.89,3.57
1193,NODE004,43.17,67.03,2.33,1.61,35.62,29.09,515.42,6.88,3.49
1194,NODE004,43.39,67.44,2.34,1.62,35.53,29.11,514.88,6.78,3.43
1195,NODE004,43.54,67.01,2.32,1.62,35.4,29.08,513.75,6.81,3.5
1196,NODE004,43.39,67.39,2.31,1.61,35.56,29.11,513.25,6.78,3.42
1197,NODE004,43.55,67.27,2.28,1.61,35.62,29.09,513.68,6.76,3.42
1198,NODE004,43.42,66.88,2.29,1.61,35.52,29.11,513.32,6.71,3.46
1199,NODE004,43.32,66.97,2.3,1.61,35.31,29.18,513.36,6.66,3.53
1200,NODE004,43.11,67.35,2.28,1.6,35.18,29.14,513.96,6.72,3.48
1201,NODE004,44.43,69.73,2.38,1.62,36.5,29.44,518.39,6.98,3.64
1202,NODE004,45.63,72.12,2.46,1.63,37.88,29.72,524.07,7.22,3.76
1203,NODE004,47.08,74.73,2.58,1.65,39.25,30.01,529.98,7.48,3.98
1204,NODE004,48.73,76.41,2.66,1.67,40.38,30.27,535.3,7.63,4.11
1205,NODE004,50.22,78.59,2.74,1.69,41.65,30.49,538.04,7.76,4.18
1206,NODE004,51.74,80.92,2.82,1.7,42.9,30.76,541.65,7.94,4.36
1207,NODE004,53.13,82.82,2.91,1.71,44.19,30.94,546.22,8.18,4.47
1208,NODE004,54.35,85.02,3.01,1.72,45.28,31.11,550.05,8.34,4.54
1209,NODE004,55.72,86.87,3.09,1.73,46.52,31.24,554.38,8.56,4.72
1210,NODE004,57.11,88.18,3.16,1.73,47.46,31.44,558.32,8.74,4.88
1211,NODE004,58.0,89.6,3.22,1.75,48.32,31.55,561.79,8.87,4.91
1212,NODE004,58.89,90.71,3.26,1.76,49.06,31.68,565.21,8.96,5.02
1213,NODE004,60.05,91.78,3.31,1.78,49.82,31.92,568.96,9.1,5.06
1214,NODE004,61.01,93.65,3.35,1.8,50.93,32.02,571.4,9.13,5.2
1215,NODE004,61.6,95.2,3.39,1.8,51.9,32.23,573.89,9.19,5.24
1216,NODE004,62.22,96.11,3.47,1.82,52.82,32.31,577.31,9.26,5.34
1217,NODE004,62.83,97.36,3.53,1.84,53.57,32.51,579.32,9.33,5.36
1218,NODE004,63.69,98.52,3.6,1.84,54.56,32.63,581.74,9.47,5.43
1219,NODE004,64.36,99.42,3.67,1.86,55.38,32.72,583.03,9.49,5.53
1220,NODE004,64.91,100.53,3.7,1.87,55.91,32.92,585.0,9.57,5.56
1221,NODE004,65.79,101.19,3.76,1.87,56.51,32.99,588.49,9.6,5.64
1222,NODE004,66.67,102.15,3.82,1.87,56.91,33.14,591.57,9.68,5.78
1223,NODE004,67.32,103.62,3.85,1.88,57.6,33.2,594.17,9.72,5.77
1224,NODE004,68.15,104.73,3.9,1.88,58.16,33.35,596.37,9.72,5.82
1225,NODE004,68.95,106.09,3.95,1.9,58.62,33.46,597.84,9.87,5.87
1226,NODE004,69.2,106.79,3.96,1.9,59.34,33.57,599.21,10.0,5.95
1227,NODE004,69.61,108.09,4.02,1.91,59.71,33.74,601.0,10.12,6.09
1228,NODE004,70.23,109.38,4.06,1.92,60.41,33.86,603.99,10.1,6.08
1229,NODE004,70.88,109.95,4.11,1.92,60.91,33.91,605.17,10.23,6.21
1230,NODE004,71.6,111.21,4.17,1.93,61.14,34.05,605.69,10.32,6.25
1231,NODE004,72.31,112.11,4.16,1.93,61.68,34.13,605.99,10.35,6.23
1232,NODE004,72.86,112.57,4.16,1.94,62.37,34.2,608.7,10.39,6.26
1233,NODE004,73.16,113.56,4.19,1.95,62.98,34.22,609.07,10.46,6.3
1234,NODE004,73.68,114.09,4.19,1.96,63.16,34.28,610.41,10.49,6.29
1235,NODE004,74.14,114.51,4.22,1.97,63.44,34.41,612.51,10.52,6.32
1236,NODE004,74.76,114.89,4.25,1.97,63.61,34.49,614.97,10.61,6.4
1237,NODE004,75.2,115.85,4.29,1.97,64.14,34.51,615.94,10.61,6.39
1238,NODE004,75.24,116.14,4.3,1.98,64.43,34.54,615.74,10.69,6.49
1239,NODE004,75.57,116.17,4.33,1.99,64.86,34.64,615.62,10.72,6.52
1240,NODE004,75.87,116.23,4.38,1.98,65.05,34.63,617.0,10.78,6.59
1241,NODE004,76.33,116.83,4.38,1.99,65.26,34.72,618.68,10.9,6.55
1242,NODE004,76.68,117.82,4.37,1.99,65.59,34.69,618.83,10.92,6.62
1243,NODE004,76.8,118.12,4.36,2.0,65.69,34.82,619.05,10.93,6.65
1244,NODE004,76.99,118.33,4.41,2.01,66.13,34.9,621.34,10.96,6.6
1245,NODE004,77.43,118.45,4.4,2.02,66.3,34.93,621.75,10.96,6.7
1246,NODE004,77.44,118.42,4.43,2.01,66.5,34.91,622.61,10.94,6.73
1247,NODE004,77.51,118.36,4.47,2.01,66.51,34.87,621.92,10.97,6.77
1248,NODE004,77.84,118.68,4.47,2.01,66.48,34.91,622.45,10.98,6.8
1249,NODE004,77.75,118.82,4.46,2.02,66.72,34.91,622.8,11.02,6.87
1250,NODE004,77.97,119.42,4.45,2.02,66.69,34.97,624.46,11.08,6.82
1251,NODE004,78.24,119.71,4.48,2.02,67.1,35.06,624.16,11.14,6.84
1252,NODE004,78.52,119.9,4.49,2.02,67.55,35.06,624.65,11.09,6.85
1253,NODE004,78.78,119.97,4.47,2.01,67.8,35.08,625.65,11.07,6.92
1254,NODE004,79.23,120.47,4.49,2.02,67.92,35.16,627.36,11.08,7.01
1255,NODE004,79.2,121.05,4.51,2.02,68.32,35.18,627.99,11.13,6.97
1256,NODE004,79.51,121.7,4.5,2.01,68.75,35.15,628.93,11.2,6.94
1257,NODE004,79.48,122.26,4.51,2.01,68.99,35.13,630.09,11.3,7.04
1258,NODE004,79.47,122.05,4.49,2.01,69.36,35.11,629.41,11.3,7.08
1259,NODE004,79.53,122.24,4.51,2.01,69.63,35.14,628.44,11.31,7.03
1260,NODE004,79.53,122.52,4.49,2.01,69.78,35.22,628.56,11.29,7.02
1261,NODE004,79.84,122.54,4.5,2.02,70.13,35.18,629.82,11.29,7.01
1262,NODE004,79.89,123.03,4.51,2.03,70.14,35.27,629.3,11.36,7.1
1263,NODE004,79.96,123.19,4.54,2.04,70.14,35.35,630.77,11.36,7.16
1264,NODE004,80.1,123.39,4.53,2.03,70.19,35.32,632.29,11.32,7.1
1265,NODE004,80.18,123.9,4.55,2.04,70.01,35.3,631.23,11.26,7.19
1266,NODE004,80.4,124.43,4.54,2.05,69.98,35.33,631.25,11.37,7.21
1267,NODE004,80.54,124.22,4.55,2.06,70.24,35.33,632.24,11.4,7.29
1268,NODE004,80.67,124.12,4.55,2.05,70.12,35.31,633.69,11.43,7.37
1269,NODE004,80.81,123.85,4.54,2.06,70.29,35.41,634.73,11.48,7.35
1270,NODE004,81.18,123.63,4.57,2.06,70.13,35.42,634.51,11.49,7.35
1271,NODE004,81.49,123.61,4.57,2.06,70.49,35.4,635.96,11.41,7.31
1272,NODE004,81.72,123.4,4.59,2.06,70.49,35.38,637.48,11.36,7.36
1273,NODE004,82.07,124.07,4.59,2.05,70.61,35.35,638.84,11.29,7.34
1274,NODE004,82.34,124.0,4.59,2.05,70.48,35.35,639.72,11.3,7.42
1275,NODE004,82.38,124.02,4.61,2.05,70.38,35.43,639.28,11.26,7.48
1276,NODE004,82.21,123.83,4.61,2.05,70.55,35.5,638.23,11.22,7.52
1277,NODE004,81.93,123.61,4.63,2.05,70.86,35.44,638.82,11.29,7.58
1278,NODE004,81.84,123.38,4.64,2.06,71.1,35.53,640.31,11.28,7.61
1279,NODE004,82.11,123.47,4.62,2.05,71.09,35.52,640.11,11.36,7.54
1280,NODE004,81.82,123.74,4.62,2.05,71.33,35.5,639.45,11.45,7.47
1281,NODE004,81.95,124.04,4.64,2.05,71.2,35.48,639.71,11.46,7.4
1282,NODE004,82.06,124.52,4.65,2.05,71.0,35.49,639.42,11.52,7.35
1283,NODE004,81.88,124.8,4.66,2.05,71.0,35.52,639.9,11.58,7.32
1284,NODE004,81.63,124.87,4.67,2.05,71.18,35.61,639.1,11.6,7.31
1285,NODE004,81.39,124.93,4.69,2.04,71.25,35.67,638.92,11.55,7.38
1286,NODE004,81.63,125.56,4.69,2.05,71.46,35.64,637.79,11.57,7.32
1287,NODE004,81.59,125.52,4.7,2.05,71.61,35.68,639.14,11.54,7.26
1288,NODE004,81.93,125.92,4.7,2.05,71.75,35.73,640.11,11.5,7.26
1289,NODE004,81.64,126.16,4.68,2.06,71.57,35.78,639.78,11.47,7.35
1290,NODE004,81.49,126.25,4.7,2.06,71.4,35.84,640.45,11.53,7.31
1291,NODE004,80.9,125.28,4.68,2.05,71.04,35.81,639.03,11.48,7.22
1292,NODE004,80.46,125.05,4.64,2.03,70.72,35.73,636.73,11.41,7.18
1293,NODE004,79.8,124.1,4.63,2.03,70.11,35.7,634.49,11.25,7.21
1294,NODE004,79.45,122.98,4.57,2.02,69.71,35.69,632.73,11.17,7.23
1295,NODE004,79.31,122.84,4.55,2.02,69.37,35.58,632.13,11.08,7.24
1296,NODE004,78.65,122.59,4.5,2.03,69.13,35.47,630.19,11.1,7.14
1297,NODE004,78.03,121.6,4.5,2.02,68.55,35.46,627.78,11.06,7.02
1298,NODE004,77.76,120.89,4.45,2.01,68.44,35.43,626.34,11.08,6.96
1299,NODE004,77.17,120.33,4.41,2.0,68.31,35.29,624.51,11.05,6.96
1300,NODE004,76.58,119.54,4.4,1.99,67.77,35.29,624.28,11.01,6.89
1301,NODE004,76.33,118.69,4.35,1.99,67.25,35.27,623.99,11.02,6.88
1302,NODE004,76.04,117.85,4.33,1.98,66.85,35.24,623.0,10.88,6.92
1303,NODE004,75.9,117.49,4.34,1.98,66.6,35.19,622.09,10.8,6.95
1304,NODE004,90.77,138.18,5.2,1.99,71.94,35.22,643.27,12.6,8.19
1305,NODE004,89.83,137.3,5.16,1.99,71.5,35.17,642.54,12.57,8.14
1306,NODE004,89.0,135.93,5.09,1.98,71.21,35.16,641.13,12.5,8.05
1307,NODE004,88.16,134.8,5.05,1.98,70.77,35.15,638.84,12.41,7.91
1308,NODE004,87.59,133.76,5.01,1.97,70.45,35.16,638.63,12.24,7.76
1309,NODE004,86.81,132.83,4.95,1.98,70.13,35.11,637.14,12.21,7.67
1310,NODE004,86.07,132.15,4.91,1.98,69.72,35.1,635.94,12.13,7.53
1311,NODE004,85.48,130.93,4.87,1.98,69.34,35.1,633.23,12.1,7.48
1312,NODE004,84.56,130.03,4.82,1.97,68.91,35.02,632.72,11.92,7.39
1313,NODE004,83.88,129.08,4.77,1.97,68.71,34.95,631.79,11.79,7.39
1314,NODE004,83.02,128.09,4.75,1.96,68.52,34.86,630.04,11.78,7.35
1315,NODE004,82.39,127.19,4.7,1.97,68.42,34.75,628.08,11.63,7.22
1316,NODE004,81.74,126.84,4.7,1.96,68.08,34.77,627.48,11.63,7.25
1317,NODE004,81.24,125.96,4.67,1.97,67.93,34.68,626.85,11.57,7.12
1318,NODE004,80.6,125.56,4.66,1.96,67.54,34.69,624.97,11.44,7.0
1319,NODE004,80.2,124.35,4.6,1.97,67.01,34.7,623.72,11.3,7.01
1320,NODE004,79.58,123.23,4.58,1.97,66.75,34.74,622.24,11.17,6.93
1321,NODE004,79.24,122.97,4.54,1.96,66.72,34.65,621.21,11.11,6.95
1322,NODE004,78.78,122.17,4.52,1.96,66.43,34.65,620.47,11.08,6.9
1323,NODE004,78.12,121.26,4.51,1.96,66.34,34.7,618.37,11.04,6.84
1324,NODE004,77.55,120.51,4.51,1.97,66.04,34.64,618.79,10.92,6.74
1325,NODE004,77.43,120.18,4.5,1.97,66.09,34.64,619.52,10.95,6.71
1326,NODE004,76.83,119.8,4.48,1.96,66.01,34.55,619.08,10.9,6.69
1327,NODE004,76.51,119.6,4.45,1.95,65.59,34.6,619.29,10.85,6.67
1328,NODE004,76.04,118.93,4.41,1.95,65.24,34.61,618.89,10.89,6.6
1329,NODE004,75.8,118.87,4.39,1.95,64.9,34.66,618.53,10.93,6.59
1330,NODE004,75.64,118.51,4.39,1.96,64.61,34.65,619.02,10.91,6.59
1331,NODE004,75.44,117.64,4.36,1.95,64.35,34.56,618.43,10.92,6.64
1332,NODE004,75.32,116.77,4.36,1.96,64.41,34.46,618.76,10.89,6.64
1333,NODE004,75.11,116.43,4.32,1.95,64.29,34.49,617.55,10.78,6.65
1334,NODE004,74.83,115.73,4.33,1.95,64.36,34.44,615.87,10.81,6.58
1335,NODE004,74.42,115.77,4.34,1.95,64.26,34.39,613.82,10.68,6.61
1336,NODE004,74.2,115.53,4.3,1.95,64.32,34.41,612.24,10.64,6.51
1337,NODE004,73.89,114.7,4.3,1.94,64.31,34.36,611.19,10.56,6.55
1338,NODE004,73.74,114.88,4.29,1.93,64.04,34.29,610.4,10.55,6.56
1339,NODE004,73.68,114.76,4.28,1.93,63.84,34.34,610.9,10.53,6.52
1340,NODE004,73.41,114.25,4.27,1.93,63.59,34.39,611.3,10.51,6.55
1341,NODE004,73.02,113.99,4.22,1.94,63.2,34.38,611.74,10.49,6.5
1342,NODE004,73.03,113.36,4.24,1.94,63.21,34.32,610.16,10.39,6.52
1343,NODE004,72.89,112.97,4.21,1.94,62.88,34.31,609.64,10.43,6.51
1344,NODE004,72.54,112.96,4.19,1.94,62.53,34.33,609.32,10.36,6.5
1345,NODE004,72.71,112.27,4.16,1.93,62.43,34.37,607.57,10.36,6.55
1346,NODE004,72.39,111.6,4.14,1.93,62.18,34.33,606.1,10.37,6.53
1347,NODE004,72.36,111.19,4.15,1.94,62.33,34.26,605.73,10.39,6.46
1348,NODE004,72.42,110.88,4.16,1.94,62.07,34.2,604.71,10.38,6.42
1349,NODE004,72.15,111.06,4.16,1.94,61.99,34.14,604.19,10.39,6.38
1350,NODE004,72.22,110.53,4.14,1.93,62.02,34.1,603.81,10.38,6.33
1351,NODE004,71.32,109.23,4.05,1.92,60.71,33.85,598.76,10.22,6.22
1352,NODE004,70.21,107.13,3.98,1.9,59.48,33.7,595.47,10.01,6.03
1353,NODE004,69.36,105.57,3.88,1.89,58.66,33.52,591.47,9.94,5.97
1354,NODE004,68.11,104.36,3.8,1.88,57.53,33.3,589.47,9.71,5.9
1355,NODE004,67.12,102.53,3.73,1.86,56.63,33.12,587.52,9.66,5.87
1356,NODE004,66.17,100.96,3.66,1.85,55.7,32.93,585.66,9.46,5.78
1357,NODE004,64.98,99.15,3.58,1.84,54.62,32.84,582.44,9.39,5.64
1358,NODE004,63.83,98.11,3.54,1.84,53.63,32.69,580.51,9.28,5.48
1359,NODE004,63.14,96.56,3.48,1.83,52.87,32.52,578.13,9.11,5.33
1360,NODE004,62.04,95.02,3.41,1.83,52.14,32.44,574.39,8.91,5.2
1361,NODE004,61.4,93.88,3.37,1.82,51.65,32.25,570.33,8.83,5.17
1362,NODE004,60.83,92.5,3.34,1.82,50.88,32.11,566.86,8.79,5.06
1363,NODE004,60.3,91.59,3.27,1.8,50.2,31.93,564.88,8.65,4.95
1364,NODE004,59.54,90.13,3.22,1.78,49.46,31.88,564.12,8.49,4.85
1365,NODE004,59.1,89.02,3.18,1.77,48.72,31.76,561.44,8.35,4.8
1366,NODE004,58.65,87.88,3.17,1.77,48.12,31.66,557.97,8.35,4.72
1367,NODE004,57.89,87.23,3.15,1.77,47.31,31.6,556.41,8.22,4.69
1368,NODE004,57.59,85.96,3.08,1.76,46.77,31.47,555.66,8.17,4.58
1369,NODE004,56.98,85.17,3.03,1.75,46.42,31.35,552.59,8.15,4.55
1370,NODE004,56.28,84.88,3.03,1.75,46.15,31.27,549.48,8.12,4.56
1371,NODE004,55.85,84.41,2.99,1.74,45.77,31.11,546.48,8.0,4.46
1372,NODE004,55.16,83.43,2.98,1.72,45.25,31.05,545.96,7.88,4.37
1373,NODE004,54.72,82.76,2.94,1.71,44.55,30.9,544.25,7.91,4.37
1374,NODE004,54.37,82.53,2.9,1.7,44.33,30.88,542.5,7.87,4.26
1375,NODE004,54.22,82.4,2.9,1.69,43.73,30.83,542.6,7.74,4.21
1376,NODE004,53.49,82.06,2.9,1.69,43.16,30.71,541.76,7.74,4.11
1377,NODE004,53.06,81.52,2.89,1.68,42.79,30.67,540.38,7.69,4.06
1378,NODE004,52.52,81.1,2.84,1.69,42.45,30.56,540.07,7.63,3.94
1379,NODE004,51.99,80.63,2.83,1.68,42.22,30.5,539.59,7.56,3.84
1380,NODE004,51.8,80.55,2.82,1.69,41.75,30.48,538.47,7.59,3.87
1381,NODE004,51.65,79.87,2.79,1.68,41.74,30.45,536.02,7.52,3.82
1382,NODE004,51.49,79.7,2.79,1.67,41.51,30.36,534.16,7.51,3.74
1383,NODE004,51.13,79.47,2.76,1.67,41.15,30.25,532.66,7.43,3.74
1384,NODE004,50.59,79.38,2.72,1.66,40.82,30.2,530.6,7.38,3.73
1385,NODE004,50.1,78.41,2.73,1.66,40.64,30.12,528.79,7.33,3.73
1386,NODE004,50.03,78.25,2.7,1.65,40.29,30.04,527.71,7.21,3.65
1387,NODE004,49.65,77.74,2.66,1.64,40.3,29.93,525.94,7.12,3.7
1388,NODE004,49.64,77.52,2.66,1.65,40.16,29.97,525.62,7.16,3.72
1389,NODE004,49.55,77.6,2.67,1.64,40.1,30.0,524.4,7.08,3.7
1390,NODE004,49.27,77.55,2.62,1.64,39.9,30.01,524.11,7.13,3.65
1391,NODE004,49.0,76.66,2.59,1.64,39.8,29.92,523.52,7.04,3.58
1392,NODE004,48.88,76.48,2.56,1.64,39.43,29.94,523.11,6.97,3.63
1393,NODE004,48.73,75.8,2.58,1.63,39.0,29.97,523.33,7.04,3.58
1394,NODE004,48.73,75.17,2.57,1.64,38.66,29.96,523.52,7.05,3.63
1395,NODE004,48.35,74.93,2.53,1.63,38.34,30.0,521.81,7.09,3.64
1396,NODE004,48.28,74.42,2.49,1.63,38.22,30.03,521.8,7.12,3.59
1397,NODE004,47.76,74.05,2.47,1.62,38.12,29.93,520.03,7.17,3.63
1398,NODE004,47.26,73.48,2.44,1.61,37.93,29.9,520.32,7.22,3.64
1399,NODE004,47.02,73.39,2.43,1.6,37.76,29.87,518.53,7.23,3.58
1400,NODE004,46.78,72.65,2.4,1.6,37.52,29.79,518.8,7.27,3.59
1401,NODE004,46.6,72.91,2.39,1.61,37.59,29.79,518.54,7.25,3.5
1402,NODE004,46.47,72.46,2.37,1.61,37.59,29.76,517.07,7.19,3.45
1403,NODE004,46.52,72.49,2.39,1.61,37.52,29.79,518.24,7.13,3.44
1404,NODE004,46.19,72.63,2.38,1.61,37.4,29.73,516.92,7.04,3.39
1405,NODE004,46.09,72.54,2.35,1.61,37.26,29.74,517.92,7.02,3.32
1406,NODE004,45.9,72.66,2.34,1.61,37.24,29.66,517.22,6.95,3.37
1407,NODE004,45.98,72.45,2.34,1.61,37.37,29.57,516.2,7.01,3.4
1408,NODE004,46.13,72.63,2.33,1.6,37.4,29.47,515.04,7.07,3.4
1409,NODE004,45.82,72.27,2.32,1.6,37.27,29.51,513.5,7.06,3.38
1410,NODE004,45.49,72.33,2.34,1.6,36.92,29.43,512.98,7.0,3.4
1411,NODE004,45.18,71.77,2.34,1.6,36.67,29.47,511.49,6.9,3.33
1412,NODE004,45.24,71.52,2.31,1.6,36.72,29.41,510.39,6.84,3.36
1413,NODE004,45.19,70.86,2.33,1.61,36.61,29.38,510.12,6.77,3.3
1414,NODE004,59.95,91.66,3.19,1.61,44.33,29.36,524.89,7.76,5.11
1415,NODE004,59.4,90.78,3.18,1.61,44.08,29.41,523.72,7.71,5.06
1416,NODE004,58.51,89.97,3.13,1.61,43.87,29.42,523.44,7.6,4.95
1417,NODE004,57.6,89.09,3.11,1.62,43.33,29.39,522.05,7.62,4.9
1418,NODE004,56.87,87.94,3.07,1.62,42.84,29.41,522.37,7.63,4.78
1419,NODE004,56.17,87.11,3.05,1.62,42.58,29.39,522.59,7.67,4.68
1420,NODE004,55.53,85.95,2.99,1.63,42.29,29.43,522.56,7.65,4.56
1421,NODE004,55.14,85.63,2.97,1.64,41.93,29.44,522.6,7.59,4.48
1422,NODE004,54.87,85.36,2.94,1.63,41.6,29.41,522.65,7.58,4.48
1423,NODE004,54.26,84.97,2.88,1.63,41.06,29.37,522.76,7.57,4.35
1424,NODE004,54.02,84.55,2.88,1.64,40.91,29.34,522.0,7.49,4.28
1425,NODE004,53.66,84.22,2.83,1.63,40.52,29.27,522.72,7.43,4.17
1426,NODE004,53.21,83.26,2.8,1.62,40.41,29.23,522.65,7.47,4.13
1427,NODE004,52.59,82.45,2.77,1.63,40.26,29.29,522.84,7.34,4.11
1428,NODE004,52.18,82.06,2.76,1.63,40.09,29.24,521.87,7.4,4.13
1429,NODE004,51.81,81.58,2.74,1.62,39.6,29.29,521.82,7.36,4.1
1430,NODE004,51.72,81.06,2.72,1.62,39.14,29.33,520.71,7.39,4.05
1431,NODE004,51.16,80.5,2.68,1.62,39.11,29.36,519.08,7.42,3.94
1432,NODE004,51.0,79.51,2.68,1.63,38.73,29.41,518.45,7.34,3.96
1433,NODE004,50.9,79.21,2.69,1.63,38.71,29.42,517.14,7.37,3.88
1434,NODE004,50.34,79.12,2.67,1.63,38.37,29.41,515.44,7.31,3.86
1435,NODE004,50.24,78.22,2.67,1.63,38.04,29.43,516.18,7.31,3.8
1436,NODE004,49.63,77.47,2.63,1.63,38.16,29.4,515.44,7.24,3.83
