Row,Node ID,PM2.5,PM10,CO,NH3,NO2,Ozone,CO2,VOC,Smoke
1875,NODE001,77.38,119.69,4.43,2.59,52.07,36.39,537.47,10.72,6.77
1876,NODE001,77.45,119.29,4.42,2.58,51.93,36.4,537.89,10.75,6.69
1877,NODE001,77.25,119.12,4.43,2.58,51.92,36.4,538.59,10.77,6.65
1878,NODE001,77.17,119.21,4.41,2.57,51.61,36.32,538.49,10.7,6.67
1879,NODE001,77.2,119.2,4.42,2.56,51.48,36.32,538.22,10.66,6.64
1880,NODE001,77.18,119.08,4.4,2.56,51.44,36.33,536.74,10.57,6.59
1881,NODE001,77.02,118.87,4.38,2.57,51.34,36.34,535.03,10.59,6.58
1882,NODE001,77.07,118.71,4.39,2.57,51.21,36.29,534.44,10.51,6.6
1883,NODE001,76.97,118.27,4.39,2.56,51.2,36.21,534.28,10.53,6.6
1884,NODE001,76.97,118.28,4.39,2.55,51.15,36.09,534.84,10.45,6.55
1885,NODE001,76.53,118.45,4.38,2.56,51.2,36.01,535.09,10.4,6.49
1886,NODE001,76.12,117.89,4.38,2.56,51.18,36.03,535.54,10.31,6.45
1887,NODE001,75.89,117.87,4.36,2.55,51.02,36.02,536.18,10.3,6.42
1888,NODE001,76.03,117.35,4.36,2.55,50.94,35.99,535.05,10.25,6.42
1889,NODE001,76.0,117.22,4.37,2.55,50.95,35.94,534.45,10.31,6.4
1890,NODE001,75.98,117.35,4.38,2.55,50.85,35.85,533.81,10.36,6.34
1891,NODE001,75.8,117.33,4.35,2.54,50.75,35.78,533.62,10.34,6.36
1892,NODE001,75.65,117.38,4.34,2.53,50.79,35.71,533.54,10.3,6.32
1893,NODE001,75.68,117.14,4.32,2.52,50.86,35.68,534.74,10.31,6.28
1894,NODE001,75.77,117.32,4.31,2.51,50.92,35.72,533.17,10.33,6.27
1895,NODE001,75.96,116.77,4.29,2.51,50.79,35.77,533.07,10.25,6.28
1896,NODE001,75.83,116.65,4.29,2.51,50.79,35.8,533.17,10.25,6.22
1897,NODE001,75.58,116.72,4.3,2.52,50.74,35.8,531.56,10.19,6.21
1898,NODE001,75.35,116.67,4.3,2.51,50.58,35.84,530.33,10.22,6.24
1899,NODE001,75.29,116.85,4.28,2.51,50.48,35.87,528.88,10.28,6.26
1900,NODE001,75.5,116.94,4.29,2.52,50.5,35.88,529.72,10.2,6.23
1901,NODE001,75.41,116.81,4.27,2.52,50.43,35.84,530.47,10.26,6.19
1902,NODE001,75.27,116.87,4.26,2.52,50.22,35.84,530.77,10.27,6.14
1903,NODE001,75.0,116.99,4.27,2.53,50.04,35.74,529.64,10.22,6.11
1904,NODE001,91.89,142.61,4.59,2.54,53.38,35.73,530.33,12.57,7.72
1905,NODE001,91.34,141.25,4.58,2.53,53.14,35.75,531.33,12.49,7.61
1906,NODE001,90.69,139.81,4.57,2.52,53.03,35.73,531.18,12.41,7.57
1907,NODE001,90.14,139.13,4.57,2.52,52.75,35.64,529.86,12.31,7.49
1908,NODE001,89.34,137.91,4.57,2.52,52.48,35.61,528.69,12.27,7.38
1909,NODE001,88.62,136.87,4.56,2.52,52.31,35.53,528.44,12.21,7.29
1910,NODE001,87.8,135.55,4.55,2.52,52.06,35.57,528.25,12.06,7.25
1911,NODE001,87.49,134.73,4.52,2.52,51.95,35.47,527.11,11.94,7.18
1912,NODE001,87.2,133.49,4.5,2.52,51.67,35.49,525.83,11.85,7.1
1913,NODE001,86.67,132.58,4.47,2.52,51.67,35.5,525.98,11.73,7.01
1914,NODE001,86.02,132.15,4.47,2.53,51.63,35.56,524.97,11.61,7.0
1915,NODE001,85.49,131.0,4.45,2.52,51.35,35.61,526.15,11.58,6.94
1916,NODE001,85.25,130.03,4.43,2.52,51.08,35.56,525.45,11.53,6.93
1917,NODE001,84.91,129.71,4.43,2.52,50.9,35.59,526.52,11.47,6.86
1918,NODE001,84.26,128.8,4.42,2.52,50.67,35.63,526.57,11.34,6.82
1919,NODE001,83.96,127.8,4.43,2.51,50.72,35.66,526.29,11.3,6.75
1920,NODE001,83.29,127.27,4.41,2.52,50.64,35.7,525.21,11.29,6.72
1921,NODE001,84.96,129.26,4.52,2.56,52.0,36.19,531.98,11.7,7.1
1922,NODE001,86.19,131.31,4.64,2.6,53.34,36.63,538.57,11.96,7.44
1923,NODE001,87.69,133.69,4.75,2.63,54.47,37.05,546.07,12.22,7.74
1924,NODE001,88.97,135.78,4.85,2.68,55.79,37.56,551.33,12.55,8.05
1925,NODE001,90.08,137.46,4.93,2.71,56.98,37.94,558.61,12.77,8.3
1926,NODE001,91.61,139.14,5.0,2.74,58.18,38.26,562.97,13.01,8.59
1927,NODE001,93.06,140.55,5.06,2.77,59.11,38.6,567.6,13.22,8.8
1928,NODE001,94.03,142.01,5.15,2.8,60.07,38.92,571.41,13.49,9.05
1929,NODE001,95.42,143.27,5.21,2.84,60.93,39.35,577.61,13.73,9.32
1930,NODE001,96.65,144.5,5.28,2.87,61.98,39.71,582.6,14.03,9.57
1931,NODE001,97.7,145.88,5.35,2.9,62.85,40.12,588.65,14.34,9.82
1932,NODE001,98.63,147.11,5.4,2.92,63.89,40.49,594.52,14.57,10.05
1933,NODE001,99.31,148.15,5.48,2.95,64.62,40.72,599.88,14.75,10.26
1934,NODE001,100.11,149.28,5.54,2.97,65.6,40.98,605.31,14.91,10.43
1935,NODE001,100.66,150.45,5.59,2.99,66.36,41.19,608.56,15.19,10.62
1936,NODE001,101.53,151.84,5.66,3.01,67.01,41.39,610.89,15.32,10.83
1937,NODE001,102.51,153.19,5.72,3.02,67.74,41.72,614.91,15.51,11.01
1938,NODE001,103.54,154.03,5.79,3.03,68.46,41.97,617.03,15.65,11.15
1939,NODE001,104.08,155.45,5.84,3.05,69.07,42.29,619.51,15.91,11.26
1940,NODE001,104.57,156.15,5.9,3.07,69.74,42.49,622.88,16.1,11.45
1941,NODE001,105.41,157.54,5.93,3.08,70.42,42.77,624.81,16.18,11.59
1942,NODE001,105.77,158.43,5.96,3.09,71.04,42.98,627.69,16.26,11.75
1943,NODE001,106.2,159.73,5.99,3.11,71.75,43.17,630.14,16.35,11.89
1944,NODE001,106.82,160.49,6.03,3.12,72.38,43.32,633.88,16.56,12.06
1945,NODE001,107.28,161.5,6.08,3.14,72.79,43.45,636.34,16.77,12.21
1946,NODE001,108.04,161.91,6.12,3.15,73.14,43.63,639.62,16.92,12.29
1947,NODE001,108.56,162.4,6.15,3.16,73.6,43.81,641.76,16.99,12.45
1948,NODE001,109.22,162.86,6.18,3.18,74.04,44.05,644.12,17.17,12.57
1949,NODE001,109.61,163.75,6.21,3.19,74.37,44.29,647.72,17.3,12.66
1950,NODE001,110.29,164.4,6.26,3.2,74.85,44.43,650.8,17.44,12.76
1951,NODE001,110.64,164.71,6.3,3.2,75.27,44.58,652.72,17.51,12.82
1952,NODE001,111.28,165.62,6.33,3.21,75.65,44.75,654.25,17.55,12.86
1953,NODE001,111.86,166.19,6.34,3.23,75.99,44.86,656.3,17.6,13.0
1954,NODE001,112.1,166.62,6.38,3.24,76.24,45.02,658.03,17.64,13.08
1955,NODE001,112.44,166.81,6.41,3.25,76.51,45.16,660.58,17.74,13.19
1956,NODE001,112.93,167.41,6.43,3.26,76.88,45.36,661.87,17.89,13.22
1957,NODE001,113.45,168.35,6.44,3.27,77.34,45.43,663.86,17.94,13.32
1958,NODE001,113.98,168.57,6.46,3.27,77.74,45.54,663.82,18.09,13.39
1959,NODE001,114.41,169.37,6.47,3.29,77.95,45.57,665.86,18.1,13.45
1960,NODE001,114.76,170.18,6.48,3.29,78.17,45.74,666.36,18.25,13.51
1961,NODE001,114.78,170.77,6.51,3.3,78.45,45.85,667.45,18.36,13.53
1962,NODE001,114.97,171.53,6.54,3.32,78.79,45.96,669.51,18.35,13.59
1963,NODE001,115.31,172.2,6.56,3.33,79.0,46.02,669.25,18.36,13.61
1964,NODE001,125.04,187.06,7.12,3.33,86.19,46.1,671.01,20.91,15.03
1965,NODE001,125.15,186.51,7.1,3.34,86.03,46.2,673.6,20.82,15.07
1966,NODE001,125.22,186.37,7.11,3.34,86.0,46.21,673.75,20.76,15.04
1967,NODE001,125.02,186.46,7.12,3.34,86.08,46.29,675.32,20.76,15.03
1968,NODE001,125.09,186.25,7.1,3.35,86.1,46.32,677.2,20.67,15.06
1969,NODE001,124.73,186.31,7.09,3.34,86.24,46.41,678.9,20.66,15.09
1970,NODE001,124.69,185.72,7.1,3.35,86.15,46.46,680.32,20.59,15.13
1971,NODE001,124.47,185.74,7.11,3.35,86.06,46.56,682.12,20.63,15.15
1972,NODE001,124.05,185.91,7.1,3.36,86.2,46.69,683.28,20.65,15.19
1973,NODE001,124.14,185.88,7.1,3.36,86.28,46.76,683.32,20.68,15.18
1974,NODE001,123.73,186.03,7.1,3.37,86.35,46.86,683.43,20.61,15.14
1975,NODE001,123.38,185.82,7.1,3.38,86.33,46.88,683.47,20.62,15.11
1976,NODE001,123.55,185.92,7.08,3.39,86.15,46.9,685.09,20.65,15.08
1977,NODE001,123.32,186.13,7.08,3.4,86.15,46.93,687.07,20.6,15.05
1978,NODE001,123.38,186.27,7.06,3.4,85.98,46.97,687.56,20.62,15.01
1979,NODE001,123.45,186.07,7.04,3.41,85.84,47.06,688.48,20.64,15.04
1980,NODE001,123.2,185.78,7.02,3.41,85.8,47.14,690.41,20.66,15.03
1981,NODE001,122.91,185.48,7.02,3.41,85.69,47.23,690.69,20.61,15.06
1982,NODE001,122.83,185.71,7.03,3.41,85.75,47.21,691.02,20.55,15.03
1983,NODE001,122.58,185.49,7.04,3.42,85.73,47.22,691.25,20.48,14.99
1984,NODE001,122.43,185.53,7.04,3.43,85.88,47.31,690.66,20.46,14.97
1985,NODE001,122.33,185.16,7.02,3.43,85.82,47.29,690.97,20.38,15.0
1986,NODE001,122.19,185.19,7.03,3.43,85.77,47.26,691.64,20.32,15.0
1987,NODE001,122.35,185.12,7.03,3.44,85.6,47.25,693.23,20.31,14.99
1988,NODE001,122.11,185.12,7.04,3.45,85.51,47.26,692.08,20.3,15.03
1989,NODE001,122.06,185.02,7.05,3.46,85.45,47.34,692.18,20.25,14.98
1990,NODE001,122.13,184.73,7.04,3.46,85.45,47.43,692.5,20.21,14.95
1991,NODE001,121.84,184.75,7.02,3.47,85.45,47.4,691.84,20.16,14.95
1992,NODE001,121.79,184.38,7.0,3.47,85.6,47.37,690.97,20.19,14.98
1993,NODE001,121.86,184.25,7.01,3.48,85.46,47.34,692.17,20.13,15.02
1994,NODE001,121.7,184.4,7.0,3.48,85.3,47.31,691.3,20.11,15.03
1995,NODE001,121.9,184.01,6.98,3.47,85.28,47.41,691.85,20.12,14.99
1996,NODE001,121.73,184.05,6.98,3.48,85.13,47.44,693.28,20.1,15.02
1997,NODE001,121.97,184.18,6.96,3.49,85.13,47.51,694.72,20.13,15.07
1998,NODE001,121.76,183.81,6.98,3.49,85.27,47.51,694.1,20.06,15.1
1999,NODE001,121.6,183.66,7.0,3.49,85.11,47.49,694.52,20.1,15.12
2000,NODE001,121.33,183.87,7.0,3.5,85.29,47.48,695.34,20.05,15.12
2001,NODE001,121.44,184.16,7.0,3.5,85.15,47.56,694.38,20.03,15.1
2002,NODE001,121.72,184.09,7.0,3.49,85.14,47.57,694.29,20.0,15.07
2003,NODE001,121.73,183.82,7.02,3.49,85.07,47.62,694.78,19.93,15.09
2004,NODE001,121.74,183.56,7.0,3.5,85.25,47.68,696.03,19.85,15.04
2005,NODE001,121.85,183.15,7.01,3.5,85.28,47.64,697.0,19.92,15.06
2006,NODE001,122.06,182.87,6.99,3.5,85.31,47.58,696.29,19.99,15.05
2007,NODE001,121.85,182.41,6.98,3.5,85.16,47.65,697.66,20.04,15.03
2008,NODE001,121.59,182.67,6.97,3.49,85.11,47.69,698.95,19.99,15.02
2009,NODE001,121.61,182.66,6.98,3.49,85.02,47.75,698.07,19.94,15.05
2010,NODE001,121.4,182.54,6.96,3.49,84.99,47.8,698.26,19.97,15.01
2011,NODE001,120.56,181.29,6.9,3.48,84.06,47.61,695.48,19.75,14.85
2012,NODE001,119.66,180.25,6.84,3.45,83.31,47.34,692.01,19.53,14.65
2013,NODE001,118.97,178.8,6.8,3.44,82.64,47.14,689.93,19.32,14.51
2014,NODE001,117.84,177.42,6.74,3.42,81.94,46.89,686.44,19.22,14.36
2015,NODE001,116.86,176.3,6.71,3.41,81.2,46.63,684.6,19.08,14.23
2016,NODE001,116.01,175.31,6.65,3.4,80.45,46.48,681.71,18.88,14.1
2017,NODE001,115.03,174.32,6.6,3.38,79.97,46.28,678.3,18.69,13.95
2018,NODE001,114.33,172.88,6.56,3.38,79.39,46.1,676.82,18.54,13.76
2019,NODE001,113.89,171.71,6.54,3.37,78.71,45.87,674.28,18.43,13.59
2020,NODE001,113.08,171.04,6.52,3.35,78.26,45.79,671.12,18.3,13.44
2021,NODE001,112.49,170.31,6.48,3.33,77.65,45.59,668.94,18.18,13.29
2022,NODE001,111.91,168.99,6.45,3.33,77.22,45.52,665.91,18.11,13.14
2023,NODE001,111.45,168.27,6.42,3.32,76.76,45.45,663.13,17.98,13.04
2024,NODE001,111.02,167.01,6.4,3.3,76.18,45.33,660.01,17.83,12.89
2025,NODE001,110.65,166.37,6.36,3.29,75.64,45.14,657.06,17.69,12.8
2026,NODE001,109.99,165.8,6.35,3.28,75.31,45.09,655.02,17.59,12.66
2027,NODE001,109.67,165.13,6.31,3.28,75.01,44.93,652.54,17.45,12.56
2028,NODE001,109.3,164.46,6.3,3.26,74.73,44.8,649.74,17.34,12.44
2029,NODE001,108.69,164.0,6.3,3.25,74.26,44.62,649.16,17.27,12.29
2030,NODE001,107.93,163.48,6.26,3.24,73.86,44.47,647.95,17.12,12.18
2031,NODE001,107.22,162.87,6.24,3.22,73.37,44.44,647.73,16.98,12.09
2032,NODE001,106.72,162.12,6.24,3.21,73.16,44.27,647.65,16.96,11.99
2033,NODE001,106.32,161.84,6.2,3.21,72.76,44.13,645.46,16.81,11.95
2034,NODE001,106.13,161.35,6.17,3.2,72.37,44.03,642.57,16.81,11.88
2035,NODE001,105.49,160.7,6.14,3.19,71.95,43.93,642.47,16.7,11.85
2036,NODE001,104.93,160.1,6.14,3.18,71.68,43.84,642.43,16.56,11.81
2037,NODE001,104.43,159.38,6.14,3.17,71.36,43.75,639.84,16.47,11.72
2038,NODE001,104.07,159.25,6.14,3.16,71.16,43.63,638.05,16.36,11.69
2039,NODE001,103.59,158.58,6.13,3.15,70.92,43.52,636.46,16.35,11.65
2040,NODE001,103.23,157.89,6.12,3.15,70.59,43.52,636.22,16.28,11.56
2041,NODE001,102.73,157.47,6.09,3.15,70.27,43.46,635.87,16.19,11.51
2042,NODE001,102.17,156.89,6.08,3.14,70.21,43.4,636.17,16.09,11.44
2043,NODE001,101.83,156.54,6.05,3.14,70.04,43.3,635.22,16.01,11.38
2044,NODE001,101.81,156.23,6.05,3.13,69.84,43.32,634.28,15.93,11.32
2045,NODE001,101.52,155.87,6.04,3.13,69.78,43.33,632.58,15.88,11.26
2046,NODE001,101.24,155.27,6.03,3.13,69.75,43.21,632.15,15.91,11.17
2047,NODE001,101.05,155.0,6.0,3.11,69.56,43.23,630.27,15.92,11.07
2048,NODE001,100.76,154.81,6.0,3.12,69.36,43.14,628.67,15.87,11.07
2049,NODE001,100.82,154.25,5.98,3.11,69.17,43.1,627.05,15.82,11.04
2050,NODE001,100.35,153.85,5.98,3.11,68.9,43.12,625.42,15.74,10.99
2051,NODE001,100.43,153.66,5.99,3.11,68.85,43.07,625.24,15.7,10.92
2052,NODE001,100.37,153.61,5.96,3.1,68.61,43.02,624.05,15.72,10.9
2053,NODE001,100.42,153.32,5.95,3.1,68.56,42.95,624.97,15.66,10.82
2054,NODE001,100.14,152.75,5.96,3.1,68.29,42.93,624.55,15.68,10.81
2055,NODE001,99.92,152.67,5.93,3.09,68.07,42.82,622.68,15.69,10.79
2056,NODE001,100.02,152.02,5.92,3.09,67.99,42.83,622.2,15.68,10.78
2057,NODE001,99.89,151.52,5.9,3.08,67.95,42.87,622.52,15.7,10.72
2058,NODE001,99.88,151.64,5.89,3.09,67.78,42.8,621.74,15.64,10.64
2059,NODE001,99.79,151.58,5.9,3.09,67.55,42.81,622.64,15.58,10.67
2060,NODE001,99.36,151.19,5.9,3.09,67.44,42.7,621.77,15.51,10.65
2061,NODE001,99.2,150.59,5.89,3.09,67.24,42.76,620.5,15.55,10.65
2062,NODE001,99.26,150.67,5.9,3.09,67.23,42.78,618.81,15.57,10.58
2063,NODE001,99.35,150.1,5.9,3.1,67.08,42.7,617.3,15.61,10.56
2064,NODE001,99.38,150.28,5.88,3.1,66.93,42.72,618.27,15.61,10.58
2065,NODE001,99.01,149.72,5.89,3.1,66.74,42.62,618.23,15.53,10.57
2066,NODE001,99.13,149.34,5.89,3.09,66.69,42.66,619.29,15.44,10.51
2067,NODE001,98.81,149.58,5.89,3.09,66.73,42.68,619.94,15.39,10.54
2068,NODE001,98.42,149.16,5.88,3.09,66.62,42.67,619.97,15.37,10.49
2069,NODE001,98.36,148.98,5.88,3.08,66.61,42.7,620.65,15.3,10.47
2070,NODE001,97.99,148.5,5.87,3.07,66.6,42.67,620.63,15.34,10.5
2071,NODE001,97.1,147.4,5.79,3.04,65.97,42.34,617.46,15.15,10.31
2072,NODE001,96.34,146.02,5.71,3.01,65.34,42.02,614.44,14.97,10.11
2073,NODE001,95.34,144.63,5.63,2.98,64.8,41.81,610.94,14.73,9.92
2074,NODE001,94.5,143.3,5.58,2.97,64.06,41.52,608.49,14.46,9.8
2075,NODE001,93.57,141.81,5.54,2.95,63.29,41.23,605.94,14.27,9.65
2076,NODE001,92.78,140.62,5.48,2.94,62.75,41.06,604.03,14.15,9.48
2077,NODE001,92.0,139.24,5.42,2.93,62.16,40.82,601.12,13.95,9.36
2078,NODE001,91.55,138.57,5.36,2.9,61.57,40.58,599.1,13.87,9.22
2079,NODE001,90.6,137.62,5.32,2.89,61.18,40.42,597.55,13.65,9.05
2080,NODE001,89.97,136.56,5.26,2.87,60.71,40.12,594.6,13.44,8.92
2081,NODE001,89.35,135.37,5.23,2.85,60.38,39.98,593.36,13.33,8.77
2082,NODE001,88.77,134.84,5.19,2.83,59.98,39.82,591.92,13.18,8.66
2083,NODE001,88.12,133.73,5.17,2.82,59.45,39.59,589.52,12.98,8.6
2084,NODE001,87.76,133.16,5.12,2.8,59.02,39.35,587.93,12.79,8.54
2085,NODE001,86.9,132.68,5.07,2.78,58.75,39.21,586.9,12.62,8.45
2086,NODE001,86.09,132.14,5.05,2.77,58.45,39.1,585.32,12.53,8.33
2087,NODE001,85.4,131.63,5.01,2.75,58.09,38.95,582.01,12.44,8.24
2088,NODE001,85.11,130.8,4.97,2.75,57.85,38.73,581.15,12.32,8.19
2089,NODE001,84.37,129.85,4.93,2.73,57.49,38.58,578.89,12.24,8.14
2090,NODE001,83.78,129.51,4.9,2.73,57.15,38.51,577.76,12.22,8.1
2091,NODE001,83.66,128.75,4.87,2.73,56.66,38.4,575.09,12.2,8.01
2092,NODE001,83.0,128.15,4.85,2.73,56.22,38.3,574.53,12.14,7.96
2093,NODE001,82.31,127.36,4.84,2.72,55.78,38.12,571.93,11.98,7.85
2094,NODE001,81.84,126.72,4.79,2.71,55.48,38.01,568.97,11.98,7.76
2095,NODE001,81.25,126.24,4.78,2.71,55.08,37.87,567.78,11.96,7.7
2096,NODE001,80.75,125.71,4.74,2.7,54.74,37.7,565.65,11.96,7.61
2097,NODE001,80.48,124.81,4.71,2.69,54.47,37.67,563.97,11.82,7.52
2098,NODE001,80.44,124.65,4.7,2.68,54.17,37.6,562.93,11.79,7.47
2099,NODE001,80.27,124.48,4.7,2.66,54.0,37.57,560.62,11.73,7.39
2100,NODE001,79.92,124.41,4.66,2.66,53.8,37.45,557.9,11.63,7.36
2101,NODE001,79.84,123.82,4.65,2.65,53.65,37.37,557.29,11.53,7.32
2102,NODE001,79.3,123.39,4.63,2.64,53.28,37.23,557.18,11.39,7.25
2103,NODE001,78.83,122.8,4.6,2.64,53.12,37.19,556.23,11.28,7.23
2104,NODE001,78.43,122.33,4.59,2.64,53.01,37.03,555.23,11.3,7.19
2105,NODE001,78.49,122.07,4.58,2.62,52.8,36.95,553.17,11.22,7.15
2106,NODE001,78.57,121.62,4.58,2.62,52.53,36.83,551.45,11.2,7.07
2107,NODE001,78.17,121.67,4.55,2.62,52.36,36.76,549.26,11.2,7.02
2108,NODE001,78.1,121.42,4.54,2.63,52.24,36.61,549.02,11.09,7.0
2109,NODE001,78.11,121.35,4.53,2.63,52.2,36.48,547.36,11.1,6.92
2110,NODE001,77.68,120.9,4.51,2.62,51.9,36.37,546.37,11.01,6.85
2111,NODE001,91.17,141.02,4.93,2.62,58.47,36.26,545.15,12.58,8.48
2112,NODE001,90.73,139.55,4.9,2.62,58.16,36.27,545.73,12.41,8.41
2113,NODE001,90.18,138.76,4.88,2.62,57.79,36.21,545.98,12.36,8.36
2114,NODE001,89.44,137.54,4.86,2.62,57.56,36.14,546.77,12.21,8.26
2115,NODE001,88.68,136.27,4.83,2.62,57.17,36.05,545.76,12.1,8.15
2116,NODE001,88.0,134.98,4.8,2.61,56.66,35.93,545.83,12.08,8.02
2117,NODE001,87.27,133.72,4.78,2.6,56.45,35.91,545.47,12.07,7.9
2118,NODE001,86.79,132.62,4.74,2.6,56.07,35.9,545.65,11.99,7.81
2119,NODE001,86.31,131.63,4.7,2.6,55.66,35.85,543.68,11.94,7.73
2120,NODE001,86.06,130.77,4.7,2.59,55.3,35.79,544.06,11.94,7.67
2121,NODE001,85.44,130.27,4.7,2.58,54.95,35.73,543.54,11.8,7.55
2122,NODE001,85.09,129.66,4.67,2.58,54.59,35.76,544.04,11.77,7.48
2123,NODE001,84.83,129.08,4.66,2.57,54.34,35.73,542.92,11.69,7.37
2124,NODE001,84.31,128.7,4.65,2.56,54.08,35.69,541.79,11.68,7.28
2125,NODE001,97.42,147.64,5.26,2.56,59.88,35.67,539.9,12.77,8.6
2126,NODE001,96.21,146.2,5.21,2.56,59.28,35.58,538.77,12.59,8.47
2127,NODE001,95.26,144.69,5.18,2.57,58.92,35.54,537.21,12.54,8.39
2128,NODE001,94.36,143.08,5.15,2.56,58.64,35.45,537.35,12.44,8.3
2129,NODE001,93.79,142.24,5.13,2.55,58.13,35.4,538.21,12.35,8.18
2130,NODE001,93.03,140.89,5.1,2.55,57.76,35.31,538.45,12.19,8.06
2131,NODE001,92.39,139.76,5.06,2.55,57.4,35.25,536.63,12.12,7.98
2132,NODE001,91.69,138.65,5.02,2.54,57.14,35.27,536.67,12.03,7.93
2133,NODE001,90.99,137.92,4.97,2.53,56.91,35.33,535.87,11.99,7.89
2134,NODE001,90.52,136.9,4.95,2.53,56.47,35.26,535.56,11.87,7.86
2135,NODE001,89.96,136.25,4.92,2.52,56.06,35.2,535.56,11.76,7.83
2136,NODE001,89.36,135.11,4.91,2.52,55.68,35.15,534.73,11.71,7.77
2137,NODE001,88.95,133.85,4.89,2.52,55.33,35.08,535.57,11.67,7.66
2138,NODE001,88.57,132.98,4.86,2.52,55.09,35.02,536.72,11.55,7.54
2139,NODE001,88.13,132.58,4.82,2.51,54.91,35.01,536.83,11.53,7.52
2140,NODE001,87.52,131.58,4.81,2.51,54.73,35.04,535.16,11.45,7.51
2141,NODE001,86.66,131.09,4.77,2.51,54.32,35.02,533.56,11.41,7.41
2142,NODE001,86.01,130.48,4.73,2.52,54.13,35.07,532.81,11.28,7.4
2143,NODE001,85.6,130.08,4.71,2.52,53.91,35.05,532.45,11.21,7.38
2144,NODE001,85.07,129.14,4.7,2.52,53.65,35.1,532.84,11.14,7.36
2145,NODE001,84.54,128.87,4.67,2.51,53.3,35.11,532.03,11.11,7.32
2146,NODE001,84.1,128.02,4.65,2.52,53.16,35.14,532.97,11.1,7.3
2147,NODE001,83.41,127.5,4.64,2.52,53.0,35.16,532.29,11.03,7.29
2148,NODE001,83.18,126.7,4.64,2.52,52.79,35.11,531.1,10.94,7.25
2149,NODE001,82.55,125.84,4.63,2.52,52.76,35.11,531.51,10.93,7.24
2150,NODE001,82.05,125.68,4.6,2.51,52.65,35.05,531.3,10.93,7.24
2151,NODE001,81.48,124.94,4.59,2.51,52.62,35.12,530.65,10.94,7.23
2152,NODE001,81.09,124.44,4.57,2.51,52.56,35.16,530.7,10.97,7.14
2153,NODE001,80.86,124.11,4.54,2.51,52.55,35.12,530.33,10.86,7.12
2154,NODE001,80.38,123.86,4.53,2.51,52.32,35.15,530.55,10.83,7.11
2155,NODE001,79.81,123.58,4.52,2.51,52.2,35.16,531.41,10.75,7.08
2156,NODE001,79.25,123.26,4.52,2.51,52.01,35.09,532.38,10.65,7.08
2157,NODE001,78.94,122.57,4.49,2.5,52.0,35.13,532.83,10.61,7.01
2158,NODE001,78.97,122.55,4.47,2.51,51.81,35.12,531.52,10.66,6.95
2159,NODE001,78.44,121.82,4.46,2.5,51.77,35.1,531.55,10.57,6.93
2160,NODE001,78.18,121.36,4.45,2.5,51.76,35.15,530.77,10.59,6.9
2161,NODE001,79.78,123.47,4.56,2.53,53.11,35.73,539.03,10.89,7.25
2162,NODE001,81.63,126.08,4.67,2.57,54.56,36.21,544.11,11.28,7.59
2163,NODE001,83.47,128.29,4.76,2.6,55.89,36.66,548.99,11.64,7.89
2164,NODE001,85.04,130.71,4.86,2.63,57.12,37.03,555.84,12.0,8.21
2165,NODE001,86.48,133.01,4.96,2.67,58.25,37.52,561.12,12.26,8.46
2166,NODE001,87.81,134.75,5.02,2.7,59.18,37.9,567.43,12.55,8.74
2167,NODE001,89.15,137.0,5.1,2.73,60.28,38.26,571.99,12.78,8.97
2168,NODE001,90.59,138.41,5.18,2.76,61.17,38.66,576.42,13.09,9.24
2169,NODE001,91.66,139.79,5.27,2.79,62.23,39.01,580.71,13.42,9.43
2170,NODE001,92.73,141.08,5.33,2.82,63.21,39.37,585.57,13.68,9.66
2171,NODE001,93.64,142.54,5.39,2.85,64.02,39.78,590.22,13.87,9.82
2172,NODE001,94.88,144.36,5.45,2.88,64.99,40.14,595.53,14.08,10.04
2173,NODE001,96.02,145.61,5.53,2.9,65.89,40.43,599.85,14.36,10.26
2174,NODE001,96.98,147.02,5.61,2.92,66.78,40.72,604.46,14.56,10.42
2175,NODE001,98.05,148.5,5.67,2.94,67.68,41.02,609.46,14.82,10.6
2176,NODE001,98.85,149.53,5.72,2.96,68.34,41.27,613.45,15.04,10.73
2177,NODE001,99.54,150.5,5.78,2.98,69.01,41.53,616.92,15.26,10.95
2178,NODE001,100.24,151.88,5.83,2.99,69.77,41.83,620.03,15.5,11.15
2179,NODE001,101.16,153.01,5.88,3.01,70.5,42.15,623.47,15.71,11.26
2180,NODE001,101.92,153.99,5.92,3.03,71.25,42.45,626.67,15.9,11.36
2181,NODE001,102.52,155.09,5.95,3.04,71.82,42.6,629.84,16.04,11.56
2182,NODE001,103.34,155.87,6.01,3.05,72.28,42.82,632.38,16.21,11.73
2183,NODE001,104.17,156.81,6.04,3.07,72.86,42.97,636.39,16.4,11.87
2184,NODE001,104.75,157.46,6.09,3.09,73.25,43.19,639.81,16.55,11.98
2185,NODE001,105.57,158.42,6.11,3.11,73.78,43.38,643.46,16.67,12.13
2186,NODE001,105.92,159.02,6.14,3.12,74.24,43.51,645.89,16.79,12.26
2187,NODE001,106.4,160.08,6.19,3.14,74.74,43.7,647.91,16.84,12.39
2188,NODE001,106.99,160.89,6.22,3.16,75.26,43.93,651.49,16.92,12.48
2189,NODE001,107.74,161.66,6.26,3.18,75.78,44.12,654.57,16.98,12.56
2190,NODE001,108.39,162.66,6.29,3.2,76.11,44.3,656.46,17.12,12.68
2191,NODE001,108.91,163.57,6.31,3.21,76.44,44.45,657.33,17.31,12.75
