Row,Node ID,PM2.5,PM10,CO,NH3,NO2,Ozone,CO2,VOC,Smoke
791,NODE003,59.02,88.01,2.42,1.91,41.73,33.46,556.35,8.34,5.11
792,NODE003,59.18,88.37,2.44,1.91,41.91,33.44,557.65,8.39,5.11
793,NODE003,59.43,88.43,2.45,1.91,42.07,33.48,558.09,8.42,5.16
794,NODE003,59.45,88.39,2.47,1.9,42.16,33.47,558.03,8.36,5.18
795,NODE003,59.49,88.74,2.48,1.91,42.12,33.44,559.05,8.38,5.15
796,NODE003,59.64,88.82,2.49,1.91,42.27,33.46,559.29,8.38,5.18
797,NODE003,59.36,89.25,2.5,1.9,42.13,33.54,558.34,8.34,5.17
798,NODE003,59.59,89.18,2.51,1.91,42.19,33.57,558.76,8.3,5.19
799,NODE003,59.72,89.53,2.52,1.9,42.24,33.53,559.54,8.31,5.22
800,NODE003,59.82,89.94,2.52,1.9,42.12,33.53,560.04,8.38,5.22
801,NODE003,59.99,89.8,2.54,1.9,42.21,33.56,560.43,8.34,5.23
802,NODE003,59.76,90.17,2.54,1.9,42.17,33.64,559.63,8.43,5.21
803,NODE003,59.55,90.48,2.52,1.9,42.18,33.63,558.91,8.46,5.2
804,NODE003,59.38,90.77,2.54,1.91,42.16,33.57,559.39,8.53,5.23
805,NODE003,59.16,90.75,2.52,1.91,42.11,33.57,559.05,8.49,5.18
806,NODE003,59.39,90.81,2.51,1.91,42.2,33.65,559.37,8.42,5.18
807,NODE003,59.22,90.8,2.5,1.92,42.11,33.7,559.77,8.49,5.21
808,NODE003,59.31,90.46,2.48,1.92,42.27,33.71,560.78,8.44,5.19
809,NODE003,59.11,90.52,2.47,1.91,42.19,33.73,560.25,8.53,5.24
810,NODE003,58.91,90.29,2.46,1.91,42.27,33.69,561.16,8.5,5.2
811,NODE003,58.39,89.77,2.44,1.91,42.0,33.56,559.39,8.51,5.15
812,NODE003,58.18,88.72,2.41,1.9,41.85,33.43,557.8,8.4,5.12
813,NODE003,57.7,88.26,2.4,1.9,41.54,33.26,556.02,8.31,5.05
814,NODE003,57.38,87.97,2.38,1.9,41.16,33.23,554.82,8.28,5.02
815,NODE003,57.16,87.63,2.35,1.9,40.75,33.17,552.79,8.27,4.98
816,NODE003,56.74,87.15,2.34,1.89,40.41,33.01,550.95,8.23,4.92
817,NODE003,56.32,86.53,2.33,1.88,40.22,32.98,550.53,8.17,4.92
818,NODE003,55.71,85.99,2.32,1.88,39.98,32.84,548.69,8.11,4.86
819,NODE003,55.16,85.36,2.29,1.88,39.68,32.76,548.19,8.13,4.84
820,NODE003,55.0,84.58,2.26,1.87,39.41,32.75,548.02,8.15,4.83
821,NODE003,54.93,84.01,2.25,1.87,39.09,32.61,547.7,8.11,4.78
822,NODE003,54.45,83.55,2.22,1.85,38.79,32.54,546.07,8.06,4.76
823,NODE003,54.31,82.82,2.21,1.85,38.58,32.46,546.04,8.06,4.77
824,NODE003,54.12,82.24,2.21,1.84,38.48,32.37,544.63,8.03,4.75
825,NODE003,53.62,81.81,2.19,1.83,38.43,32.34,543.23,7.95,4.71
826,NODE003,53.27,81.37,2.19,1.83,38.29,32.32,542.02,7.93,4.67
827,NODE003,53.24,81.36,2.17,1.83,38.1,32.33,542.35,7.86,4.68
828,NODE003,52.84,81.06,2.17,1.82,37.92,32.34,540.96,7.82,4.64
829,NODE003,52.5,80.74,2.15,1.81,37.9,32.29,540.33,7.8,4.65
830,NODE003,52.03,80.34,2.15,1.81,37.89,32.22,540.76,7.78,4.65
831,NODE003,51.84,79.76,2.14,1.8,37.69,32.21,541.24,7.73,4.6
832,NODE003,51.75,79.62,2.13,1.79,37.51,32.13,540.67,7.69,4.52
833,NODE003,51.74,79.15,2.11,1.79,37.35,32.01,540.15,7.62,4.51
834,NODE003,51.38,78.94,2.11,1.79,37.17,31.92,539.17,7.57,4.51
835,NODE003,51.41,78.94,2.09,1.79,37.11,31.95,537.7,7.49,4.49
836,NODE003,51.26,78.55,2.1,1.79,37.16,31.98,538.14,7.46,4.44
837,NODE003,50.96,78.31,2.08,1.79,37.06,32.01,537.3,7.5,4.45
838,NODE003,50.91,78.42,2.08,1.79,36.84,31.9,536.47,7.41,4.44
839,NODE003,50.51,77.8,2.07,1.79,36.76,31.83,535.64,7.47,4.37
840,NODE003,50.26,77.85,2.05,1.78,36.61,31.82,535.89,7.44,4.34
841,NODE003,50.23,77.42,2.06,1.78,36.64,31.81,535.6,7.43,4.33
842,NODE003,50.16,76.83,2.04,1.79,36.54,31.83,534.86,7.38,4.26
843,NODE003,49.92,76.77,2.03,1.78,36.32,31.78,535.5,7.39,4.2
844,NODE003,49.95,76.62,2.01,1.78,36.28,31.67,534.26,7.3,4.22
845,NODE003,49.81,76.74,2.03,1.77,36.22,31.61,533.16,7.23,4.25
846,NODE003,49.81,76.43,2.01,1.77,36.06,31.64,532.6,7.24,4.21
847,NODE003,49.47,76.57,2.02,1.77,35.96,31.54,533.44,7.27,4.19
848,NODE003,49.17,76.74,2.01,1.76,35.86,31.53,532.73,7.29,4.22
849,NODE003,49.3,76.55,2.01,1.76,35.92,31.49,533.12,7.31,4.24
850,NODE003,49.38,76.62,1.99,1.75,35.85,31.5,532.94,7.31,4.26
851,NODE003,49.07,76.35,2.0,1.75,35.66,31.45,533.05,7.31,4.23
852,NODE003,57.32,88.08,2.28,1.75,38.76,31.47,532.03,8.21,4.74
853,NODE003,56.65,87.75,2.28,1.75,38.53,31.49,530.78,8.09,4.72
854,NODE003,56.01,87.05,2.28,1.74,38.44,31.51,529.84,8.03,4.73
855,NODE003,55.56,86.44,2.26,1.74,38.38,31.5,529.74,8.05,4.64
856,NODE003,55.34,85.96,2.23,1.74,38.28,31.48,529.7,7.99,4.64
857,NODE003,54.83,85.26,2.22,1.74,38.06,31.43,530.42,7.93,4.64
858,NODE003,54.31,84.37,2.22,1.75,37.84,31.47,531.37,7.83,4.58
859,NODE003,53.79,84.04,2.21,1.74,37.59,31.37,531.45,7.82,4.54
860,NODE003,53.6,83.74,2.21,1.74,37.46,31.41,532.29,7.8,4.52
861,NODE003,53.24,82.91,2.2,1.74,37.32,31.42,532.38,7.72,4.5
862,NODE003,53.19,82.24,2.2,1.73,37.21,31.41,532.62,7.73,4.5
863,NODE003,52.97,82.17,2.19,1.73,37.0,31.42,532.5,7.68,4.49
864,NODE003,52.89,81.52,2.18,1.73,36.83,31.34,533.27,7.67,4.41
865,NODE003,52.55,81.43,2.16,1.73,36.57,31.34,531.83,7.62,4.39
866,NODE003,52.58,81.03,2.16,1.72,36.58,31.29,530.7,7.62,4.36
867,NODE003,52.24,80.52,2.17,1.72,36.65,31.36,529.68,7.51,4.38
868,NODE003,52.26,80.37,2.17,1.72,36.47,31.27,529.81,7.48,4.36
869,NODE003,52.24,80.23,2.15,1.73,36.33,31.18,529.56,7.48,4.37
870,NODE003,51.81,79.78,2.16,1.72,36.28,31.16,529.11,7.44,4.32
871,NODE003,51.22,78.47,2.12,1.72,35.92,31.02,526.87,7.32,4.26
872,NODE003,50.73,77.4,2.08,1.7,35.45,30.92,524.16,7.25,4.18
873,NODE003,49.85,76.22,2.06,1.7,35.07,30.71,523.7,7.24,4.09
874,NODE003,49.32,75.29,2.03,1.69,34.71,30.51,522.37,7.14,4.07
875,NODE003,48.58,74.07,2.01,1.68,34.19,30.44,521.52,7.02,3.97
876,NODE003,47.93,72.96,1.98,1.67,33.9,30.33,520.73,6.96,3.94
877,NODE003,47.31,71.77,1.95,1.66,33.46,30.26,519.84,6.91,3.91
878,NODE003,46.96,70.57,1.91,1.66,33.04,30.05,517.84,6.77,3.81
879,NODE003,46.39,69.52,1.89,1.66,32.56,29.92,515.56,6.72,3.79
880,NODE003,45.65,68.6,1.86,1.66,32.18,29.79,514.78,6.69,3.75
881,NODE003,44.93,67.98,1.84,1.66,31.8,29.71,514.38,6.66,3.7
882,NODE003,44.19,67.66,1.82,1.65,31.49,29.61,512.29,6.61,3.68
883,NODE003,43.56,67.01,1.79,1.65,31.14,29.55,510.01,6.51,3.67
884,NODE003,43.36,66.4,1.76,1.65,30.73,29.48,510.11,6.49,3.67
885,NODE003,42.7,65.58,1.75,1.64,30.55,29.3,509.98,6.5,3.67
886,NODE003,42.45,64.77,1.75,1.64,30.46,29.26,508.03,6.36,3.59
887,NODE003,42.24,64.05,1.75,1.63,30.14,29.14,506.47,6.35,3.56
888,NODE003,42.03,63.36,1.73,1.62,30.06,28.98,505.17,6.32,3.53
889,NODE003,41.49,62.98,1.71,1.61,29.96,28.86,503.51,6.27,3.52
890,NODE003,41.27,62.56,1.68,1.61,29.88,28.82,502.66,6.18,3.47
891,NODE003,40.77,62.4,1.67,1.6,29.62,28.81,502.75,6.07,3.47
892,NODE003,40.68,62.23,1.67,1.6,29.42,28.81,502.25,6.0,3.48
893,NODE003,48.54,73.44,1.96,1.59,34.36,28.74,500.69,6.68,4.39
894,NODE003,48.08,72.66,1.92,1.58,33.86,28.67,500.19,6.59,4.29
895,NODE003,47.61,72.15,1.89,1.58,33.55,28.58,500.64,6.59,4.27
896,NODE003,47.05,71.71,1.85,1.57,33.07,28.5,500.38,6.54,4.19
897,NODE003,46.64,70.53,1.84,1.57,32.8,28.51,500.14,6.47,4.14
898,NODE003,46.22,69.43,1.82,1.57,32.32,28.41,498.73,6.34,4.12
899,NODE003,45.49,68.35,1.79,1.57,31.88,28.31,497.26,6.23,4.04
900,NODE003,44.95,67.84,1.78,1.57,31.71,28.2,497.3,6.18,4.01
901,NODE003,44.22,67.35,1.75,1.57,31.41,28.19,496.29,6.18,3.94
902,NODE003,43.79,66.62,1.75,1.57,31.13,28.14,495.69,6.15,3.91
903,NODE003,43.18,66.3,1.72,1.56,30.89,28.11,495.29,6.04,3.82
904,NODE003,43.0,65.59,1.71,1.56,30.47,28.12,494.79,5.92,3.75
905,NODE003,42.63,64.96,1.68,1.57,30.36,28.06,494.76,5.86,3.75
906,NODE003,42.24,64.19,1.68,1.56,30.2,28.09,495.15,5.87,3.71
907,NODE003,41.63,63.43,1.67,1.56,30.1,28.12,493.91,5.85,3.64
908,NODE003,41.47,62.6,1.65,1.56,29.94,28.0,494.25,5.88,3.57
909,NODE003,41.19,62.26,1.62,1.57,29.69,27.89,494.28,5.77,3.55
910,NODE003,40.89,62.16,1.61,1.57,29.62,27.86,494.2,5.72,3.48
911,NODE003,40.74,61.58,1.59,1.57,29.5,27.75,494.14,5.69,3.46
912,NODE003,40.27,61.14,1.57,1.56,29.15,27.68,493.05,5.62,3.4
913,NODE003,39.73,60.69,1.56,1.56,29.1,27.69,492.24,5.51,3.33
914,NODE003,39.33,60.41,1.54,1.55,28.82,27.64,492.7,5.52,3.29
915,NODE003,38.9,60.4,1.54,1.55,28.57,27.64,493.06,5.56,3.25
916,NODE003,38.87,60.21,1.53,1.55,28.45,27.66,493.36,5.61,3.24
917,NODE003,38.86,59.78,1.54,1.55,28.23,27.57,491.97,5.63,3.17
918,NODE003,38.57,59.1,1.55,1.55,27.98,27.51,492.01,5.53,3.12
919,NODE003,38.21,58.45,1.53,1.55,27.81,27.52,491.55,5.49,3.04
920,NODE003,38.14,58.26,1.52,1.55,27.79,27.54,492.08,5.51,3.06
921,NODE003,37.76,57.96,1.51,1.55,27.64,27.47,492.92,5.42,3.04
922,NODE003,37.7,57.29,1.5,1.55,27.49,27.52,493.08,5.38,3.03
923,NODE003,37.53,56.75,1.48,1.54,27.28,27.54,493.3,5.33,3.02
924,NODE003,37.17,56.59,1.47,1.53,27.24,27.46,492.38,5.27,3.02
925,NODE003,37.15,56.57,1.47,1.53,26.97,27.5,491.37,5.24,3.05
926,NODE003,37.23,56.33,1.46,1.53,26.92,27.53,491.91,5.26,3.03
927,NODE003,36.8,56.11,1.46,1.52,26.88,27.53,490.62,5.33,2.97
928,NODE003,36.53,55.94,1.46,1.52,26.86,27.47,490.37,5.27,2.9
929,NODE003,36.22,55.66,1.47,1.52,26.88,27.39,491.27,5.26,2.85
930,NODE003,36.1,55.16,1.48,1.52,26.68,27.41,490.95,5.17,2.81
931,NODE003,36.05,54.67,1.47,1.53,26.44,27.45,491.81,5.17,2.84
932,NODE003,35.8,54.33,1.45,1.53,26.46,27.43,491.22,5.08,2.83
933,NODE003,35.83,54.4,1.43,1.53,26.22,27.37,491.03,5.08,2.85
934,NODE003,35.73,54.57,1.44,1.53,26.3,27.42,490.48,5.05,2.87
935,NODE003,35.66,54.11,1.43,1.53,26.16,27.42,490.35,5.02,2.84
936,NODE003,35.4,54.06,1.41,1.52,26.15,27.4,491.12,5.0,2.86
937,NODE003,35.28,54.02,1.41,1.53,26.07,27.31,491.3,4.99,2.87
938,NODE003,34.97,53.55,1.41,1.53,25.85,27.27,491.67,4.96,2.9
939,NODE003,34.65,53.59,1.42,1.53,25.63,27.29,490.52,5.01,2.92
940,NODE003,34.59,53.19,1.41,1.52,25.73,27.31,490.1,4.99,2.89
941,NODE003,34.54,52.85,1.39,1.53,25.57,27.25,490.53,4.95,2.84
942,NODE003,34.62,52.69,1.37,1.53,25.49,27.29,490.7,4.97,2.86
943,NODE003,34.72,52.25,1.38,1.53,25.36,27.29,490.63,5.02,2.82
944,NODE003,34.6,51.89,1.37,1.53,25.32,27.23,491.55,5.07,2.82
945,NODE003,34.61,52.16,1.37,1.53,25.23,27.22,492.07,5.05,2.82
946,NODE003,34.33,51.89,1.38,1.53,25.2,27.18,490.81,5.0,2.84
947,NODE003,34.11,51.99,1.38,1.53,25.02,27.18,490.04,5.02,2.85
948,NODE003,34.29,51.91,1.39,1.53,24.92,27.13,490.31,5.08,2.84
949,NODE003,34.47,52.04,1.38,1.52,24.97,27.1,491.12,5.02,2.87
950,NODE003,34.37,51.83,1.38,1.53,24.8,27.15,490.34,5.06,2.89
951,NODE003,34.1,51.47,1.37,1.53,24.84,27.17,490.6,5.01,2.82
952,NODE003,34.28,51.21,1.36,1.52,24.95,27.1,490.04,5.08,2.8
953,NODE003,34.4,50.99,1.36,1.52,25.07,27.03,489.13,5.07,2.75
954,NODE003,34.34,51.24,1.37,1.53,24.93,27.03,488.16,5.05,2.72
955,NODE003,34.49,51.22,1.35,1.52,24.78,26.99,488.02,5.12,2.72
956,NODE003,34.35,51.44,1.36,1.52,24.83,27.01,488.0,5.12,2.76
957,NODE003,34.43,51.54,1.36,1.53,24.73,27.05,487.98,5.07,2.74
958,NODE003,34.62,51.64,1.35,1.52,24.63,27.13,487.19,5.01,2.73
959,NODE003,34.49,51.63,1.36,1.52,24.73,27.06,486.04,4.99,2.72
960,NODE003,34.58,51.47,1.36,1.52,24.74,27.1,487.03,5.02,2.67
961,NODE003,35.64,52.8,1.42,1.53,25.29,27.38,490.5,5.15,2.82
962,NODE003,36.49,54.37,1.46,1.55,25.88,27.66,493.31,5.34,2.91
963,NODE003,37.18,55.49,1.49,1.57,26.54,27.98,496.95,5.44,3.0
964,NODE003,38.16,57.21,1.53,1.58,27.34,28.22,499.26,5.57,3.05
965,NODE003,38.98,58.61,1.57,1.6,28.06,28.48,502.46,5.67,3.13
966,NODE003,39.99,59.66,1.6,1.61,28.48,28.7,503.95,5.82,3.24
967,NODE003,40.82,60.55,1.63,1.62,28.9,28.91,505.29,6.01,3.3
968,NODE003,41.8,62.11,1.65,1.64,29.42,29.12,507.63,6.19,3.38
969,NODE003,42.37,63.44,1.67,1.66,29.88,29.33,509.03,6.27,3.46
970,NODE003,43.12,64.18,1.69,1.66,30.51,29.57,511.2,6.32,3.54
971,NODE003,43.81,65.05,1.71,1.67,31.1,29.72,513.4,6.34,3.62
972,NODE003,44.5,66.22,1.75,1.68,31.44,29.96,515.38,6.39,3.66
973,NODE003,45.0,67.53,1.8,1.68,31.79,30.14,516.86,6.43,3.73
974,NODE003,45.54,68.28,1.81,1.69,32.13,30.21,519.34,6.46,3.77
975,NODE003,46.19,69.18,1.82,1.7,32.62,30.3,520.47,6.48,3.8
976,NODE003,46.92,70.3,1.86,1.71,32.99,30.38,522.72,6.56,3.81
977,NODE003,47.22,71.11,1.89,1.71,33.32,30.56,523.96,6.61,3.87
978,NODE003,47.77,72.24,1.93,1.72,33.59,30.76,525.36,6.61,3.94
979,NODE003,48.26,73.03,1.93,1.74,34.0,30.9,526.02,6.63,4.01
980,NODE003,48.93,73.55,1.96,1.74,34.41,31.02,527.27,6.65,4.02
981,NODE003,49.59,73.97,1.96,1.75,34.87,31.15,527.69,6.66,4.02
982,NODE003,57.07,84.75,2.35,1.76,40.07,31.24,529.59,7.42,4.7
983,NODE003,56.91,84.64,2.37,1.77,40.21,31.28,530.94,7.45,4.71
984,NODE003,57.11,84.58,2.36,1.78,40.14,31.44,532.56,7.45,4.76
985,NODE003,57.25,84.97,2.36,1.79,40.1,31.46,534.02,7.55,4.74
986,NODE003,57.12,84.79,2.36,1.79,40.12,31.62,535.77,7.63,4.76
987,NODE003,57.37,85.01,2.36,1.8,40.19,31.74,536.06,7.62,4.78
988,NODE003,57.48,85.09,2.36,1.8,40.29,31.76,537.47,7.72,4.75
989,NODE003,57.79,84.93,2.36,1.8,40.36,31.85,538.62,7.81,4.78
990,NODE003,58.03,85.4,2.35,1.79,40.61,31.92,538.53,7.91,4.84
991,NODE003,58.05,85.41,2.35,1.81,40.56,32.0,540.4,7.98,4.86
992,NODE003,58.24,85.64,2.37,1.81,40.49,32.01,540.56,7.95,4.88
993,NODE003,58.15,85.58,2.38,1.81,40.72,32.04,541.07,8.05,4.85
994,NODE003,58.03,86.09,2.36,1.81,40.74,32.17,541.97,8.05,4.85
995,NODE003,58.06,86.09,2.36,1.82,40.96,32.22,543.55,8.1,4.88
996,NODE003,58.05,86.44,2.38,1.83,40.87,32.29,543.77,8.16,4.9
997,NODE003,58.11,86.95,2.37,1.83,41.05,32.37,544.45,8.23,4.88
998,NODE003,57.95,86.7,2.38,1.83,41.17,32.51,544.87,8.3,4.93
999,NODE003,58.15,86.8,2.38,1.83,41.28,32.56,544.32,8.3,4.98
1000,NODE003,58.39,86.59,2.36,1.84,41.34,32.62,544.87,8.34,4.95
1001,NODE003,58.57,86.68,2.38,1.83,41.27,32.6,545.12,8.39,4.93
1002,NODE003,58.36,87.02,2.39,1.83,41.18,32.59,546.92,8.46,4.98
1003,NODE003,58.49,86.87,2.39,1.84,41.23,32.72,546.73,8.45,5.02
1004,NODE003,58.66,86.63,2.39,1.85,41.37,32.76,548.22,8.46,5.01
1005,NODE003,58.77,86.5,2.41,1.85,41.4,32.83,549.01,8.49,4.97
1006,NODE003,58.98,86.32,2.43,1.86,41.59,32.85,548.26,8.53,4.99
1007,NODE003,58.9,86.78,2.44,1.87,41.6,32.94,548.68,8.45,5.01
1008,NODE003,58.79,86.96,2.44,1.87,41.79,32.98,550.17,8.42,5.06
1009,NODE003,58.9,87.04,2.45,1.88,41.78,33.05,551.48,8.45,5.05
1010,NODE003,58.92,87.48,2.44,1.87,41.69,33.14,552.86,8.47,5.1
1011,NODE003,59.08,87.27,2.45,1.87,41.76,33.2,552.9,8.44,5.12
1012,NODE003,59.21,87.18,2.46,1.87,41.74,33.24,552.13,8.37,5.17
1013,NODE003,59.24,87.3,2.46,1.87,41.72,33.27,553.31,8.32,5.2
1014,NODE003,59.28,87.58,2.47,1.88,41.72,33.35,553.06,8.33,5.18
1015,NODE003,59.48,87.32,2.49,1.88,41.61,33.35,552.17,8.37,5.2
1016,NODE003,59.6,87.18,2.49,1.87,41.72,33.41,551.35,8.43,5.15
1017,NODE003,59.42,87.09,2.5,1.88,41.66,33.4,552.71,8.47,5.12
1018,NODE003,59.3,87.34,2.5,1.89,41.74,33.44,552.97,8.44,5.1
1019,NODE003,59.31,87.07,2.49,1.88,41.85,33.39,553.8,8.39,5.1
1020,NODE003,59.28,87.5,2.49,1.89,41.86,33.41,553.68,8.47,5.09
1021,NODE003,59.04,87.75,2.48,1.88,41.86,33.45,554.09,8.54,5.1
1022,NODE003,58.85,87.67,2.46,1.88,41.9,33.41,555.23,8.6,5.1
1023,NODE003,58.74,87.97,2.44,1.88,41.97,33.47,556.18,8.64,5.15
1024,NODE003,58.89,87.88,2.44,1.87,42.05,33.56,555.92,8.58,5.11
1025,NODE003,58.96,88.28,2.43,1.87,42.21,33.6,555.91,8.65,5.14
1026,NODE003,59.13,88.56,2.42,1.87,42.27,33.63,556.07,8.65,5.19
1027,NODE003,59.2,88.58,2.42,1.87,42.42,33.68,555.87,8.57,5.18
1028,NODE003,59.36,88.4,2.44,1.87,42.29,33.63,556.36,8.52,5.15
1029,NODE003,59.17,88.55,2.43,1.88,42.43,33.63,557.31,8.51,5.19
1030,NODE003,59.41,88.46,2.43,1.88,42.3,33.59,557.13,8.44,5.2
1031,NODE003,59.28,88.33,2.43,1.88,42.28,33.62,556.8,8.38,5.22
1032,NODE003,59.02,88.38,2.42,1.88,42.22,33.62,556.35,8.41,5.22
1033,NODE003,58.96,88.63,2.42,1.89,42.37,33.66,557.36,8.37,5.25
1034,NODE003,58.77,88.87,2.44,1.89,42.5,33.66,556.57,8.34,5.27
1035,NODE003,58.95,88.81,2.43,1.89,42.49,33.65,555.67,8.28,5.24
1036,NODE003,59.15,89.08,2.43,1.89,42.47,33.61,556.3,8.22,5.28
1037,NODE003,59.25,88.74,2.42,1.9,42.34,33.62,556.35,8.28,5.32
1038,NODE003,59.34,88.83,2.43,1.89,42.34,33.71,556.88,8.32,5.32
1039,NODE003,59.13,88.99,2.42,1.89,42.25,33.75,556.14,8.25,5.32
1040,NODE003,59.33,88.84,2.41,1.88,42.38,33.73,556.8,8.18,5.3
1041,NODE003,59.36,89.04,2.41,1.88,42.36,33.67,557.87,8.2,5.25
1042,NODE003,59.47,89.43,2.42,1.88,42.33,33.71,557.29,8.22,5.24
1043,NODE003,59.6,89.86,2.42,1.87,42.21,33.74,558.49,8.23,5.23
1044,NODE003,59.75,89.55,2.41,1.87,42.15,33.71,558.66,8.23,5.26
1045,NODE003,59.91,89.37,2.42,1.87,42.19,33.79,557.72,8.23,5.29
1046,NODE003,59.99,89.64,2.42,1.87,42.26,33.82,558.79,8.29,5.27
1047,NODE003,60.13,89.7,2.44,1.86,42.42,33.8,558.89,8.37,5.26
1048,NODE003,60.17,89.93,2.44,1.87,42.55,33.86,559.12,8.32,5.28
1049,NODE003,59.94,89.88,2.45,1.87,42.47,33.85,559.95,8.26,5.28
1050,NODE003,59.83,89.6,2.44,1.87,42.3,33.83,559.17,8.27,5.23
1051,NODE003,59.06,88.55,2.41,1.86,41.83,33.7,557.94,8.29,5.15
1052,NODE003,58.66,87.67,2.39,1.86,41.55,33.54,556.09,8.22,5.06
1053,NODE003,58.11,87.32,2.36,1.86,41.13,33.51,554.4,8.17,4.96
1054,NODE003,57.75,86.87,2.36,1.84,40.89,33.45,553.67,8.16,4.94
1055,NODE003,57.53,86.64,2.34,1.83,40.66,33.31,552.06,8.09,4.94
1056,NODE003,57.28,86.39,2.33,1.82,40.32,33.2,551.13,8.08,4.93
1057,NODE003,56.81,86.05,2.32,1.81,40.09,33.15,549.85,8.02,4.87
1058,NODE003,56.3,85.85,2.31,1.8,39.82,33.12,548.04,7.98,4.83
1059,NODE003,56.13,85.34,2.31,1.8,39.56,33.06,547.58,8.01,4.78
1060,NODE003,55.59,85.18,2.28,1.79,39.31,33.02,546.03,8.02,4.76
1061,NODE003,55.37,84.57,2.26,1.79,38.95,32.99,544.51,7.97,4.73
1062,NODE003,54.97,83.76,2.25,1.79,38.8,32.86,544.75,7.93,4.73
1063,NODE003,54.41,83.55,2.24,1.79,38.69,32.72,543.52,7.82,4.66
1064,NODE003,54.12,82.79,2.22,1.79,38.43,32.67,543.27,7.85,4.61
1065,NODE003,53.92,82.46,2.23,1.78,38.35,32.6,542.23,7.84,4.63
1066,NODE003,53.4,82.32,2.23,1.78,38.2,32.54,541.39,7.78,4.6
1067,NODE003,53.0,81.52,2.22,1.78,38.17,32.4,540.81,7.72,4.58
1068,NODE003,52.56,81.2,2.23,1.78,38.18,32.27,540.81,7.71,4.58
1069,NODE003,52.18,81.04,2.21,1.78,37.89,32.18,539.75,7.7,4.57
1070,NODE003,52.03,80.37,2.19,1.78,37.6,32.18,539.82,7.71,4.51
1071,NODE003,51.88,80.17,2.2,1.77,37.39,32.1,540.23,7.6,4.48
1072,NODE003,51.75,79.67,2.2,1.76,37.34,32.08,538.81,7.53,4.45
1073,NODE003,51.33,78.97,2.19,1.76,37.14,32.1,537.61,7.5,4.45
1074,NODE003,50.91,78.71,2.17,1.76,36.92,32.06,537.77,7.4,4.44
1075,NODE003,50.91,78.68,2.17,1.76,36.84,32.05,538.2,7.29,4.36
1076,NODE003,50.9,78.25,2.17,1.75,36.85,32.07,536.78,7.28,4.31
1077,NODE003,50.62,78.28,2.16,1.75,36.67,32.02,537.33,7.31,4.34
1078,NODE003,50.37,78.05,2.16,1.74,36.69,32.01,536.99,7.34,4.35
1079,NODE003,50.06,77.64,2.16,1.75,36.49,32.01,537.57,7.35,4.31
1080,NODE003,50.16,77.15,2.15,1.75,36.54,31.93,536.79,7.37,4.34
1081,NODE003,49.99,76.72,2.12,1.75,36.34,31.92,536.73,7.28,4.31
1082,NODE003,49.71,76.72,2.12,1.75,36.28,31.85,535.41,7.25,4.33
1083,NODE003,49.51,76.48,2.11,1.75,36.06,31.78,533.82,7.15,4.3
1084,NODE003,49.55,76.61,2.1,1.75,35.99,31.81,533.63,7.1,4.32
1085,NODE003,49.45,76.38,2.08,1.75,36.03,31.78,532.98,7.12,4.29
1086,NODE003,49.33,76.19,2.06,1.75,36.07,31.74,532.8,7.07,4.27
1087,NODE003,49.17,75.95,2.07,1.75,35.89,31.77,531.43,7.14,4.26
1088,NODE003,49.18,76.03,2.05,1.74,35.71,31.79,530.05,7.06,4.26
1089,NODE003,49.06,75.97,2.03,1.75,35.62,31.68,531.01,7.07,4.2
1090,NODE003,49.16,75.48,2.03,1.74,35.41,31.73,530.71,6.98,4.21
1091,NODE003,48.86,75.19,2.04,1.73,35.3,31.75,531.53,6.97,4.18
1092,NODE003,48.54,75.23,2.05,1.73,35.26,31.72,530.96,6.9,4.12
1093,NODE003,48.59,74.76,2.03,1.73,35.18,31.64,529.54,6.86,4.12
1094,NODE003,48.32,74.69,2.04,1.72,35.23,31.63,529.22,6.87,4.13
1095,NODE003,48.34,74.77,2.03,1.73,35.15,31.64,528.76,6.94,4.08
1096,NODE003,48.17,74.91,2.02,1.73,35.11,31.57,528.32,7.0,4.07
1097,NODE003,47.96,75.19,2.01,1.73,35.15,31.56,528.44,7.03,4.01
1098,NODE003,47.85,75.44,2.01,1.72,34.99,31.54,527.33,6.96,3.96
1099,NODE003,47.68,75.25,2.0,1.73,35.06,31.57,526.17,6.94,3.91
1100,NODE003,47.84,74.81,2.01,1.73,35.01,31.55,525.24,6.93,3.93
1101,NODE003,47.84,74.79,1.99,1.73,35.0,31.52,526.23,6.98,3.92
1102,NODE003,48.06,74.3,1.99,1.72,34.93,31.48,525.76,7.03,3.89
1103,NODE003,47.81,74.49,1.99,1.72,34.77,31.4,526.66,7.03,3.86
1104,NODE003,47.64,74.11,1.99,1.73,34.87,31.36,526.14,7.05,3.9
1105,NODE003,47.6,74.26,2.0,1.72,34.93,31.3,525.57,7.07,3.92
1106,NODE003,47.51,74.14,2.01,1.72,34.75,31.34,525.36,7.0,3.96
1107,NODE003,47.62,74.04,1.99,1.73,34.71,31.25,525.08,6.97,3.93
1108,NODE003,47.55,73.96,2.0,1.72,34.83,31.29,525.9,6.97,3.94
1109,NODE003,47.69,73.98,2.01,1.72,34.73,31.24,524.95,6.92,3.93
1110,NODE003,47.9,74.17,2.02,1.72,34.82,31.29,525.93,6.92,3.9
1111,NODE003,47.2,72.92,1.98,1.72,34.46,31.18,523.94,6.81,3.8
